Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P28066,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]; secretory granule lumen [GO:0034774]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12181345}. Nucleus {ECO:0000269|PubMed:12181345}.,PSMA5,
P29692,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853]; fibrillar center [GO:0001650]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Isoform 2: Nucleus {ECO:0000269|PubMed:21597468}.,EEF1D EF1D,
P30048,cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:P35705}. Cytoplasm {ECO:0000305|PubMed:12492477}. Early endosome {ECO:0000269|PubMed:15750338}. Note=Localizes to early endosomes in a RPS6KC1-dependent manner. {ECO:0000269|PubMed:15750338}.,PRDX3 AOP1,
P30153,"chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; protein phosphatase type 2A complex [GO:0000159]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q32PI5}. Nucleus {ECO:0000269|PubMed:30611118}. Chromosome, centromere {ECO:0000269|PubMed:16580887}. Lateral cell membrane {ECO:0000269|PubMed:15525651}. Cell projection, dendrite {ECO:0000269|PubMed:15525651}. Note=Centromeric localization requires the presence of BUB1. {ECO:0000269|PubMed:16580887}.",PPP2R1A,
P34741,cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; Golgi lumen [GO:0005796]; integral component of membrane [GO:0016021]; lysosomal lumen [GO:0043202]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,SDC2 HSPG1,SIGNAL 1 18 {ECO:0000255}.
P35613,acrosomal membrane [GO:0002080]; axon [GO:0030424]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; Golgi membrane [GO:0000139]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; melanosome [GO:0042470]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:15946952, ECO:0000269|PubMed:17127621, ECO:0000269|PubMed:21536654}; Single-pass type I membrane protein {ECO:0000303|PubMed:15946952}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. In spermatozoa, localized on the principal piece of caput and in the middle piece during transit in the corpus and cauda epididymides (By similarity). {ECO:0000250|UniProtKB:P18572, ECO:0000269|PubMed:17081065}.",BSG UNQ6505/PRO21383,SIGNAL 1 21
P35998,"cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]; secretory granule lumen [GO:0034774]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22078707}. Note=Colocalizes with TRIM5 in cytoplasmic bodies. {ECO:0000269|PubMed:22078707}.,PSMC2 MSS1,
P39060,basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}. Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000250|UniProtKB:P39061}.; SUBCELLULAR LOCATION: Non-collagenous domain 1: Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000250|UniProtKB:P39061}. Secreted {ECO:0000250|UniProtKB:P39061}.; SUBCELLULAR LOCATION: Endostatin: Secreted {ECO:0000269|PubMed:10441114}. Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000305}.",COL18A1,SIGNAL 1 23 {ECO:0000255}.
P42167,cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear membrane [GO:0031965]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus inner membrane; Single-pass type II membrane protein. Note=Tightly associated with the nuclear lamina.; SUBCELLULAR LOCATION: Isoform Zeta: Cytoplasm {ECO:0000269|PubMed:18403046}.,TMPO LAP2,
P43358,,,MAGEA4 MAGE4,
P46063,chromosome [GO:0005694]; cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:7961977}.,RECQL RECQ1 RECQL1,
P46108,actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane raft [GO:0045121]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}. Note=Translocated to the plasma membrane upon cell adhesion. {ECO:0000250}.,CRK,
P47914,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020],,RPL29,
P49006,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; extracellular exosome [GO:0070062]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:P28667}. Cell membrane {ECO:0000305|PubMed:22751924, ECO:0000305|PubMed:25255805}; Lipid-anchor {ECO:0000305|PubMed:25255805}. Note=Associates with the membrane via the insertion of the N-terminal N-myristoyl chain and the partial insertion of the effector domain. Association of the effector domain with membranes may be regulated by Ca(2+)/calmodulin. Colocalizes with F-actin at the leading edge of migrating cells (By similarity). In prostate cancers, shows strong expression at apical and/or basal regions of the cell and also has weak cytoplasmic expression (PubMed:22751924). {ECO:0000250|UniProtKB:P28667, ECO:0000269|PubMed:22751924}.",MARCKSL1 MLP MRP,
P50395,azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; secretory granule lumen [GO:0034774]; synapse [GO:0045202]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.,GDI2 RABGDIB,
P50453,collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm.,SERPINB9 PI9,
P50991,cell body [GO:0044297]; cell projection [GO:0042995]; centrosome [GO:0005813]; chaperonin-containing T-complex [GO:0005832]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; melanosome [GO:0042470]; microtubule [GO:0005874]; nucleoplasm [GO:0005654]; zona pellucida receptor complex [GO:0002199],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:20080638}. Melanosome {ECO:0000269|PubMed:17081065}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20080638}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:P80315}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:17081065}.",CCT4 CCTD SRB,
P51693,basement membrane [GO:0005604]; integral component of membrane [GO:0016021]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: C30: Cytoplasm. Note=C-terminally processed in the Golgi complex.,APLP1,SIGNAL 1 38 {ECO:0000255}.
P52888,cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758],SUBCELLULAR LOCATION: Cytoplasm.,THOP1,
P54725,cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; microtubule organizing center [GO:0005815]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Nucleus.,RAD23A,
P58546,axon [GO:0030424]; cytosol [GO:0005829]; F-actin capping protein complex [GO:0008290]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}.",MTPN,
P62081,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; focal adhesion [GO:0005925]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; small-subunit processome [GO:0032040]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20873783}. Note=Colocalizes with NEK6 in the centrosome. {ECO:0000269|PubMed:20873783}.",RPS7,
P62333,"cytosol [GO:0005829]; cytosolic proteasome complex [GO:0031597]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.,PSMC6 SUG2,
P62942,cytoplasm [GO:0005737]; cytoplasmic side of membrane [GO:0098562]; cytosol [GO:0005829]; extrinsic component of organelle membrane [GO:0031312]; membrane [GO:0016020]; ryanodine receptor complex [GO:1990425]; sarcoplasmic reticulum [GO:0016529]; terminal cisterna [GO:0014802]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:1701173}. Sarcoplasmic reticulum membrane {ECO:0000250|UniProtKB:P62943}; Peripheral membrane protein {ECO:0000250|UniProtKB:P62943}; Cytoplasmic side {ECO:0000250|UniProtKB:P62943}.",FKBP1A FKBP1 FKBP12,
P68104,cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytoplasmic side of lysosomal membrane [GO:0098574]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; secretory granule lumen [GO:0034774],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19158340, ECO:0000269|PubMed:8650580}. Nucleus {ECO:0000269|PubMed:17177976, ECO:0000269|PubMed:8650580}. Nucleus, nucleolus {ECO:0000269|PubMed:8650580}. Cell membrane {ECO:0000269|PubMed:26497934}. Note=Colocalizes with DLC1 at actin-rich regions in the cell periphery (PubMed:19158340). Translocates together with ZPR1 from the cytoplasm to the nucleus and nucleolus after treatment with mitogens (PubMed:8650580). Localization at the cell membrane depends on EEF1A1 phosphorylation status and the presence of PPP1R16B (PubMed:26497934). {ECO:0000269|PubMed:19158340, ECO:0000269|PubMed:26497934, ECO:0000269|PubMed:8650580}.",EEF1A1 EEF1A EF1A LENG7,
P80162,extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,CXCL6 GCP2 SCYB6,"SIGNAL 1 37 {ECO:0000269|PubMed:8399143, ECO:0000269|PubMed:8423327}."
Q00169,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],SUBCELLULAR LOCATION: Cytoplasm.,PITPNA PITPN,
Q01469,azurophil granule lumen [GO:0035578]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; secretory granule membrane [GO:0030667]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:24692551, ECO:0000269|PubMed:8092987}. Nucleus {ECO:0000269|PubMed:24692551}. Cell junction, synapse {ECO:0000250|UniProtKB:Q05816}. Cell junction, synapse, postsynaptic cell membrane, postsynaptic density {ECO:0000250|UniProtKB:Q05816}. Secreted {ECO:0000250|UniProtKB:Q05816}. Note=Localizes primarily to the cytoplasm. Upon certain ligand binding, a conformation change exposes a nuclear localization motif and the protein is transported into nucleus (PubMed:24692551). Secreted by astrocytes, but not by neurons (By similarity). {ECO:0000250|UniProtKB:Q05816, ECO:0000269|PubMed:24692551}.",FABP5,
Q02790,axonal growth cone [GO:0044295]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; microtubule [GO:0005874]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:2378870}. Mitochondrion {ECO:0000269|PubMed:21730050}. Nucleus {ECO:0000250|UniProtKB:P30416}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q9QVC8}. Cell projection, axon {ECO:0000250|UniProtKB:Q9QVC8}. Note=Shuttles from mitochondria to nucleus; co-localizes in mitochondria with the glucocorticoid receptor (PubMed:21730050). Colocalized with MAPT/TAU in the distal part of the primary cortical neurons (By similarity). {ECO:0000250|UniProtKB:Q9QVC8, ECO:0000269|PubMed:21730050}.",FKBP4 FKBP52,
Q06481,endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; platelet alpha granule membrane [GO:0031092],SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}. Nucleus {ECO:0000305}.,APLP2 APPL2,SIGNAL 1 31 {ECO:0000255}.
Q12904,aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cell surface [GO:0009986]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14500886}. Cytoplasm, cytosol {ECO:0000269|PubMed:19289464}. Secreted {ECO:0000269|PubMed:10850427}. Endoplasmic reticulum {ECO:0000250|UniProtKB:P31230}. Golgi apparatus {ECO:0000250|UniProtKB:P31230}. Note=Enriched in secretory vesicles of pancreatic alpha cells and secreted from the pancreas in response to low glucose levels (By similarity). Secreted in response to hypoxia (PubMed:10850427). Also secreted in response to both apoptotic and necrotic cell death. {ECO:0000250|UniProtKB:P31230, ECO:0000269|PubMed:10850427}.",AIMP1 EMAP2 SCYE1,
Q13263,chromatin [GO:0000785]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10330177, ECO:0000269|PubMed:17178852, ECO:0000269|PubMed:20858735, ECO:0000269|PubMed:23665872, ECO:0000269|PubMed:24741090, ECO:0000269|PubMed:9016654}. Note=Associated with centromeric heterochromatin during cell differentiation through CBX1. {ECO:0000250}.",TRIM28 KAP1 RNF96 TIF1B,
Q13838,cytoplasm [GO:0005737]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; transcription export complex [GO:0000346],SUBCELLULAR LOCATION: Nucleus. Nucleus speckle. Cytoplasm. Note=Can translocate to the cytoplasm in the presence of MX1. TREX complex assembly seems to occur in regions surrounding nuclear speckles known as perispeckles.,DDX39B BAT1 UAP56,
Q14019,cortical actin cytoskeleton [GO:0030864]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; secretory granule lumen [GO:0034774],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11583571}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:11583571}. Nucleus {ECO:0000269|PubMed:19807693}.",COTL1 CLP,
Q14978,box C/D snoRNP complex [GO:0031428]; box H/ACA snoRNP complex [GO:0031429]; Cajal body [GO:0015030]; cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:7657714}. Cytoplasm {ECO:0000269|PubMed:7657714}. Note=Shuttles between the nucleolus and the cytoplasm. At telophase it begins to assemble into granular-like pre-nucleolar bodies which are subsequently relocated to nucleoli at the early G1-phase. {ECO:0000269|PubMed:7657714}.",NOLC1 KIAA0035 NS5ATP13,
Q15413,calcium channel complex [GO:0034704]; cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; sarcoplasmic reticulum [GO:0016529]; sarcoplasmic reticulum membrane [GO:0033017]; smooth endoplasmic reticulum [GO:0005790]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Sarcoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Microsome membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Sarcoplasmic reticulum {ECO:0000250|UniProtKB:Q9TS33}. Note=The number of predicted transmembrane domains varies between orthologs, but both N-terminus and C-terminus seem to be cytoplasmic. {ECO:0000250}.",RYR3 HBRR,
Q15818,glutamatergic synapse [GO:0098978]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133],"SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle {ECO:0000305}.",NPTX1,SIGNAL 1 22 {ECO:0000255}.
Q15828,cornified envelope [GO:0001533]; extracellular exosome [GO:0070062],SUBCELLULAR LOCATION: Secreted.,CST6,SIGNAL 1 28 {ECO:0000305}.
Q16706,cis-Golgi network [GO:0005801]; extracellular exosome [GO:0070062]; Golgi medial cisterna [GO:0005797]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020],SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250|UniProtKB:P28494}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:P28494}.,MAN2A1 MANA2,
Q16851,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:8354390}.,UGP2 UGP1,
Q3T906,Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],"SUBCELLULAR LOCATION: N-acetylglucosamine-1-phosphotransferase subunit alpha: Golgi apparatus membrane {ECO:0000269|PubMed:16120602, ECO:0000269|PubMed:16200072, ECO:0000269|PubMed:21719679, ECO:0000269|PubMed:23733939, ECO:0000269|PubMed:24375680, ECO:0000269|PubMed:25788519, ECO:0000269|PubMed:28918368}; Single-pass type I membrane protein {ECO:0000305}.; SUBCELLULAR LOCATION: N-acetylglucosamine-1-phosphotransferase subunit beta: Golgi apparatus membrane {ECO:0000269|PubMed:16120602, ECO:0000269|PubMed:16200072, ECO:0000269|PubMed:21719679, ECO:0000269|PubMed:23733939, ECO:0000269|PubMed:24375680, ECO:0000269|PubMed:28918368}; Single-pass type II membrane protein {ECO:0000305}.",GNPTAB GNPTA KIAA1208,
Q4AE62,,,GTDC1,
Q53H82,mitochondrial matrix [GO:0005759],SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:26826708}.,LACTB2 CGI-83,
Q5S007,"amphisome [GO:0044753]; autolysosome [GO:0044754]; axon [GO:0030424]; caveola neck [GO:0099400]; cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytoplasmic side of mitochondrial outer membrane [GO:0032473]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendrite cytoplasm [GO:0032839]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum exit site [GO:0070971]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle [GO:0005798]; growth cone [GO:0030426]; inclusion body [GO:0016234]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]; membrane raft [GO:0045121]; microvillus [GO:0005902]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; multivesicular body, internal vesicle [GO:0097487]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; presynaptic cytosol [GO:0099523]; ribonucleoprotein complex [GO:1990904]; synaptic vesicle membrane [GO:0030672]; terminal bouton [GO:0043195]; trans-Golgi network [GO:0005802]; Wnt signalosome [GO:1990909]","SUBCELLULAR LOCATION: Cytoplasmic vesicle {ECO:0000269|PubMed:16321986, ECO:0000269|PubMed:16352719, ECO:0000269|PubMed:26014385}. Perikaryon {ECO:0000269|PubMed:17120249}. Golgi apparatus membrane {ECO:0000269|PubMed:16321986, ECO:0000269|PubMed:23395371}; Peripheral membrane protein {ECO:0000269|PubMed:16321986}. Cell projection, axon {ECO:0000269|PubMed:17120249}. Cell projection, dendrite {ECO:0000269|PubMed:17120249, ECO:0000269|PubMed:21850687}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:16321986, ECO:0000269|PubMed:25201882}; Peripheral membrane protein {ECO:0000269|PubMed:16321986}. Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000269|PubMed:24687852}. Endosome {ECO:0000250|UniProtKB:Q5S006}. Lysosome {ECO:0000269|PubMed:17120249}. Mitochondrion outer membrane {ECO:0000269|PubMed:16269541, ECO:0000269|PubMed:16321986, ECO:0000269|PubMed:17120249, ECO:0000269|PubMed:29212815}; Peripheral membrane protein {ECO:0000269|PubMed:16269541, ECO:0000269|PubMed:16321986, ECO:0000269|PubMed:17120249, ECO:0000269|PubMed:29212815}. Note=Colocalized with RAB29 along tubular structures emerging from Golgi apparatus (PubMed:23395371). Localizes to endoplasmic reticulum exit sites (ERES), also known as transitional endoplasmic reticulum (tER) (PubMed:25201882). {ECO:0000269|PubMed:23395371, ECO:0000269|PubMed:25201882}.",LRRK2 PARK8,
Q5T200,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; RNA N6-methyladenosine methyltransferase complex [GO:0036396],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:24100041}. Nucleus, nucleoplasm {ECO:0000269|PubMed:24100041}.",ZC3H13 KIAA0853,
Q63HN8,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:21799892}.",RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR,
Q6P1N9,nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,TATDN1 CDA11,
Q7KZF4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; dense body [GO:0097433]; extracellular exosome [GO:0070062]; melanosome [GO:0042470]; membrane [GO:0016020]; nucleus [GO:0005634]; RISC complex [GO:0016442],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14508492, ECO:0000269|PubMed:17081065}. Nucleus {ECO:0000269|PubMed:12234934, ECO:0000269|PubMed:14508492, ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:7651391}. Melanosome {ECO:0000269|PubMed:17081065}. Note=In IL-4 stimulated cells colocalizes with STAT6 in the nucleus (PubMed:12234934). Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). {ECO:0000269|PubMed:12234934, ECO:0000269|PubMed:17081065}.",SND1 TDRD11,
Q8IXL6,endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:26091039}. Golgi apparatus {ECO:0000250|UniProtKB:Q5MJS3}.,FAM20C DMP4,SIGNAL 1 22 {ECO:0000255}.
Q8IYB3,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus matrix {ECO:0000269|PubMed:12624182, ECO:0000269|PubMed:9531537}. Nucleus speckle {ECO:0000269|PubMed:11546874, ECO:0000269|PubMed:9531537}.",SRRM1 SRM160,
Q8N130,apical plasma membrane [GO:0016324]; brush border [GO:0005903]; brush border membrane [GO:0031526]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.,SLC34A3 NPT2C NPTIIC,
Q8N2S1,collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:16157329, ECO:0000269|PubMed:9660815}.",LTBP4,SIGNAL 1 27 {ECO:0000255}.
