Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P16870,extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; secretory granule [GO:0030141]; secretory granule membrane [GO:0030667]; synaptic membrane [GO:0097060]; transport vesicle membrane [GO:0030658],"SUBCELLULAR LOCATION: Isoform 1: Cytoplasmic vesicle, secretory vesicle {ECO:0000250|UniProtKB:Q00493}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000250|UniProtKB:P15087}; Peripheral membrane protein {ECO:0000250|UniProtKB:P15087}. Secreted {ECO:0000250|UniProtKB:P15087}. Note=Associated with the secretory granule membrane through direct binding to lipid rafts in intragranular conditions. {ECO:0000250|UniProtKB:Q00493}.; SUBCELLULAR LOCATION: Isoform 2: Nucleus {ECO:0000269|PubMed:21285511}.",CPE,SIGNAL 1 25 {ECO:0000255}.
P17096,cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]; senescence-associated heterochromatin focus [GO:0035985]; transcription factor complex [GO:0005667],SUBCELLULAR LOCATION: Nucleus. Chromosome.,HMGA1 HMGIY,
P17174,axon terminus [GO:0043679]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; lysosome [GO:0005764]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:1974457}.,GOT1,
P17301,axon terminus [GO:0043679]; basal part of cell [GO:0045178]; cell surface [GO:0009986]; external side of plasma membrane [GO:0009897]; focal adhesion [GO:0005925]; integrin alpha2-beta1 complex [GO:0034666]; integrin complex [GO:0008305]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,ITGA2 CD49B,SIGNAL 1 29 {ECO:0000269|PubMed:2545729}.
P17612,acrosomal vesicle [GO:0001669]; calcium channel complex [GO:0034704]; cAMP-dependent protein kinase complex [GO:0005952]; centrosome [GO:0005813]; ciliary base [GO:0097546]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; extracellular exosome [GO:0070062]; intercellular bridge [GO:0045171]; membrane [GO:0016020]; mitochondrion [GO:0005739]; neuromuscular junction [GO:0031594]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleotide-activated protein kinase complex [GO:0031588]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane raft [GO:0044853]; sperm flagellum [GO:0036126]; sperm midpiece [GO:0097225],"SUBCELLULAR LOCATION: Cytoplasm. Cell membrane. Nucleus {ECO:0000250}. Mitochondrion {ECO:0000250}. Membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}. Note=Translocates into the nucleus (monomeric catalytic subunit). The inactive holoenzyme is found in the cytoplasm. Distributed throughout the cytoplasm in meiotically incompetent oocytes. Associated to mitochondrion as meiotic competence is acquired. Aggregates around the germinal vesicles (GV) at the immature GV stage oocytes (By similarity). Colocalizes with HSF1 in nuclear stress bodies (nSBs) upon heat shock (PubMed:21085490). {ECO:0000250, ECO:0000269|PubMed:21085490}.; SUBCELLULAR LOCATION: Isoform 2: Cell projection, cilium, flagellum {ECO:0000269|PubMed:10906071}. Cytoplasmic vesicle, secretory vesicle, acrosome {ECO:0000250|UniProtKB:P05132}. Note=Expressed in the midpiece region of the sperm flagellum (PubMed:10906071). Colocalizes with MROH2B and TCP11 on the acrosome and tail regions in round spermatids and spermatozoa regardless of the capacitation status of the sperm (By similarity). {ECO:0000250|UniProtKB:P05132, ECO:0000269|PubMed:10906071}.",PRKACA PKACA,
P17655,chromatin [GO:0000785]; cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; lysosome [GO:0005764]; membrane raft [GO:0045121]; mitochondrial intermembrane space [GO:0005758]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear endoplasmic reticulum [GO:0097038]; plasma membrane [GO:0005886]; pseudopodium [GO:0031143],SUBCELLULAR LOCATION: Cytoplasm. Cell membrane. Note=Translocates to the plasma membrane upon Ca(2+) binding.,CAPN2 CANPL2,
P17812,cytoophidium [GO:0097268]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020],,CTPS1 CTPS,
P17844,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:10837141, ECO:0000269|PubMed:1996094}.",DDX5 G17P1 HELR HLR1,
P17900,apical plasma membrane [GO:0016324]; azurophil granule lumen [GO:0035578]; basolateral plasma membrane [GO:0016323]; cytoplasmic side of plasma membrane [GO:0009898]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; lysosomal lumen [GO:0043202],SUBCELLULAR LOCATION: Lysosome.,GM2A,SIGNAL 1 23 {ECO:0000255}.
P17931,cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule membrane [GO:0101003]; immunological synapse [GO:0001772]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; nucleus [GO:0005634]; other organism cell [GO:0044216]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Secreted. Note=Secreted by a non-classical secretory pathway and associates with the cell surface.,LGALS3 MAC2,
P17980,"cytosol [GO:0005829]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; P-body [GO:0000932]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]; secretory granule lumen [GO:0034774]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}. Note=Colocalizes with TRIM5 in the cytoplasmic bodies. {ECO:0000250|UniProtKB:O88685}.,PSMC3 TBP1,
P17987,acrosomal vesicle [GO:0001669]; cell body [GO:0044297]; centrosome [GO:0005813]; chaperonin-containing T-complex [GO:0005832]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; nuclear heterochromatin [GO:0005720]; pericentriolar material [GO:0000242]; zona pellucida receptor complex [GO:0002199],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:1630492}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20080638}.",TCP1 CCT1 CCTA,
P18065,apical plasma membrane [GO:0016324]; cytoplasmic vesicle [GO:0031410]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,IGFBP2 BP2 IBP2,SIGNAL 1 35
P18077,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; membrane [GO:0016020],,RPL35A GIG33,
P18124,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; ribonucleoprotein complex [GO:1990904],,RPL7,
P18206,adherens junction [GO:0005912]; brush border [GO:0005903]; cell [GO:0005623]; cell-cell adherens junction [GO:0005913]; cell-cell junction [GO:0005911]; cell-substrate junction [GO:0030055]; costamere [GO:0043034]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular vesicle [GO:1903561]; fascia adherens [GO:0005916]; ficolin-1-rich granule lumen [GO:1904813]; focal adhesion [GO:0005925]; inner dense plaque of desmosome [GO:0090637]; membrane raft [GO:0045121]; outer dense plaque of desmosome [GO:0090636]; plasma membrane [GO:0005886]; podosome [GO:0002102]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383]; secretory granule lumen [GO:0034774]; specific granule lumen [GO:0035580]; terminal web [GO:1990357]; zonula adherens [GO:0005915],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P12003}; Peripheral membrane protein {ECO:0000250|UniProtKB:P12003}; Cytoplasmic side {ECO:0000250|UniProtKB:P12003}. Cell junction, adherens junction {ECO:0000250|UniProtKB:P12003}. Cell junction, focal adhesion {ECO:0000250|UniProtKB:P12003}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:P85972}. Cell membrane, sarcolemma {ECO:0000250|UniProtKB:Q64727}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q64727}; Cytoplasmic side {ECO:0000250|UniProtKB:Q64727}. Note=Recruitment to cell-cell junctions occurs in a myosin II-dependent manner. Interaction with CTNNB1 is necessary for its localization to the cell-cell junctions. {ECO:0000250|UniProtKB:P12003}.",VCL,
P18621,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; nucleus [GO:0005634],,RPL17,
P18669,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; secretory granule lumen [GO:0034774],,PGAM1 PGAMA CDABP0006,
P18754,chromatin [GO:0000785]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:16820410, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:2236072}. Chromosome {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:18762580, ECO:0000269|PubMed:20668449}. Cytoplasm {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:20668449}. Note=Predominantly nuclear in interphase cells (PubMed:12194828). Binds to mitotic chromosomes (PubMed:12194828, PubMed:17435751, PubMed:20668449). {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:20668449}.",RCC1 CHC1,
P19021,cell surface [GO:0009986]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; neuron projection [GO:0043005]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; trans-Golgi network [GO:0005802]; transport vesicle membrane [GO:0030658],"SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000250|UniProtKB:P10731}; Single-pass membrane protein {ECO:0000250|UniProtKB:P10731}. Note=Secretory granules. {ECO:0000250|UniProtKB:P10731}.; SUBCELLULAR LOCATION: Isoform 1: Membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform 2: Membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform 3: Secreted. Note=Secreted from secretory granules.; SUBCELLULAR LOCATION: Isoform 4: Secreted. Note=Secreted from secretory granules.",PAM,SIGNAL 1 20 {ECO:0000305}.
P19338,cell cortex [GO:0005938]; cytoplasmic ribonucleoprotein granule [GO:0036464]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus, nucleolus. Cytoplasm. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.",NCL,
P19367,cytosol [GO:0005829]; membrane raft [GO:0045121]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739],"SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000269|PubMed:1985912, ECO:0000269|PubMed:27374331}; Peripheral membrane protein {ECO:0000305}. Cytoplasm, cytosol {ECO:0000269|PubMed:27374331}. Note=The mitochondrial-binding peptide (MBP) region promotes association with the mitochondrial outer membrane (Probable). Dissociates from the mitochondrial outer membrane following inhibition by N-acetyl-D-glucosamine, leading to relocation to the cytosol (PubMed:27374331). {ECO:0000269|PubMed:27374331, ECO:0000305|PubMed:1985912}.",HK1,
P19388,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase I complex [GO:0005736]; RNA polymerase II, core complex [GO:0005665]; RNA polymerase III complex [GO:0005666]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9852112}.,POLR2E,
P19971,cytosol [GO:0005829],,TYMP ECGF1,
P20290,cytosol [GO:0005829]; nascent polypeptide-associated complex [GO:0005854]; nucleus [GO:0005634]; polysomal ribosome [GO:0042788],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10982809}. Nucleus {ECO:0000269|PubMed:10982809}. Note=The heterodimer with NACA is cytoplasmic.,BTF3 NACB OK/SW-cl.8,
P20339,actin cytoskeleton [GO:0015629]; anchored component of synaptic vesicle membrane [GO:0098993]; axon [GO:0030424]; axon terminus [GO:0043679]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasm [GO:0005737]; cytoplasmic side of early endosome membrane [GO:0098559]; cytosol [GO:0005829]; dendrite [GO:0030425]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; early phagosome [GO:0032009]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; melanosome [GO:0042470]; membrane raft [GO:0045121]; neuronal cell body [GO:0043025]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; postsynaptic early endosome [GO:0098842]; ruffle [GO:0001726]; somatodendritic compartment [GO:0036477]; synaptic vesicle [GO:0008021]; terminal bouton [GO:0043195],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23815289}; Lipid-anchor {ECO:0000305|PubMed:7991565}; Cytoplasmic side {ECO:0000250|UniProtKB:P18066}. Early endosome membrane {ECO:0000269|PubMed:23815289, ECO:0000269|PubMed:25869668}; Lipid-anchor {ECO:0000305|PubMed:7991565}. Melanosome {ECO:0000269|PubMed:17081065}. Cytoplasmic vesicle {ECO:0000269|PubMed:10818110}. Cell projection, ruffle {ECO:0000250|UniProtKB:P18066}. Membrane {ECO:0000269|PubMed:23815289}. Cytoplasm, cytosol. Cytoplasmic vesicle, phagosome membrane {ECO:0000250|UniProtKB:Q9CQD1}. Endosome membrane {ECO:0000269|PubMed:22431521}. Note=Enriched in stage I melanosomes (PubMed:17081065). Alternates between membrane-bound and cytosolic forms (Probable). {ECO:0000269|PubMed:17081065, ECO:0000305}.",RAB5A RAB5,
P20340,cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; endosome to plasma membrane transport vesicle [GO:0070381]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; trans-Golgi network [GO:0005802]; trans-Golgi network membrane [GO:0032588],"SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:23091056, ECO:0000269|PubMed:25962623}; Lipid-anchor {ECO:0000269|PubMed:25962623}. Note=BICD2 facilitates its targeting to Golgi apparatus membrane. {ECO:0000269|PubMed:25962623}.; SUBCELLULAR LOCATION: Isoform 1: Golgi apparatus membrane {ECO:0000269|PubMed:11071909}; Lipid-anchor {ECO:0000305}.; SUBCELLULAR LOCATION: Isoform 2: Golgi apparatus membrane {ECO:0000269|PubMed:11071909}; Lipid-anchor {ECO:0000305}.",RAB6A RAB6,
P20618,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, beta-subunit complex [GO:0019774]; secretory granule lumen [GO:0034774]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12181345}. Nucleus {ECO:0000269|PubMed:12181345}.,PSMB1 PSC5,
P20674,mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex IV [GO:0005751],SUBCELLULAR LOCATION: Mitochondrion inner membrane.,COX5A,
P20700,lamin filament [GO:0005638]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus inner membrane; Lipid-anchor; Nucleoplasmic side.,LMNB1 LMN2 LMNB,
P20810,cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020],,CAST,
P20929,actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, myofibril, sarcomere. Cytoplasm, cytoskeleton.",NEB,
P20933,azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764],SUBCELLULAR LOCATION: Lysosome.,AGA,"SIGNAL 1 23 {ECO:0000244|PubMed:25944712, ECO:0000269|PubMed:2011603}."
P20962,nucleus [GO:0005634],,PTMS,
P21281,"apical plasma membrane [GO:0016324]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; proton-transporting V-type ATPase, V1 domain [GO:0033180]; ruffle [GO:0001726]",SUBCELLULAR LOCATION: Endomembrane system; Peripheral membrane protein. Melanosome. Note=Endomembrane. Identified by mass spectrometry in melanosome fractions from stage I to stage IV.,ATP6V1B2 ATP6B2 VPP3,
P21291,cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; Z disc [GO:0030018],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26924529}.,CSRP1 CSRP CYRP,
P21333,actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; apical dendrite [GO:0097440]; cell-cell junction [GO:0005911]; cortical cytoskeleton [GO:0030863]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic shaft [GO:0043198]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; Myb complex [GO:0031523]; neuronal cell body [GO:0043025]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, cell cortex. Cytoplasm, cytoskeleton.",FLNA FLN FLN1,
P21399,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Cytoplasm.,ACO1 IREB1,
P21583,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; filopodium [GO:0030175]; integral component of membrane [GO:0016021]; lamellipodium [GO:0030027]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Isoform 1: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:26522471}. Cytoplasm, cytoskeleton {ECO:0000250}. Cell membrane {ECO:0000269|PubMed:26522471}; Single-pass type I membrane protein {ECO:0000250}. Cell projection, lamellipodium {ECO:0000269|PubMed:26522471}. Cell projection, filopodium {ECO:0000269|PubMed:26522471}.; SUBCELLULAR LOCATION: Soluble KIT ligand: Secreted.",KITLG MGF SCF,SIGNAL 1 25
P21741,cell projection [GO:0042995]; cytoplasm [GO:0005737]; extracellular region [GO:0005576],SUBCELLULAR LOCATION: Secreted.,MDK MK1 NEGF2,"SIGNAL 1 20 {ECO:0000269|PubMed:15340161, ECO:0000269|PubMed:1883381, ECO:0000269|PubMed:8241100}."
P21817,calcium channel complex [GO:0034704]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; extracellular exosome [GO:0070062]; I band [GO:0031674]; integral component of organelle membrane [GO:0031301]; integral component of plasma membrane [GO:0005887]; junctional membrane complex [GO:0030314]; junctional sarcoplasmic reticulum membrane [GO:0014701]; plasma membrane [GO:0005886]; ryanodine receptor complex [GO:1990425]; sarcolemma [GO:0042383]; sarcoplasmic reticulum [GO:0016529]; sarcoplasmic reticulum membrane [GO:0033017]; smooth endoplasmic reticulum [GO:0005790]; terminal cisterna [GO:0014802]; T-tubule [GO:0030315]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Sarcoplasmic reticulum membrane {ECO:0000269|PubMed:7556644}; Multi-pass membrane protein {ECO:0000305}. Sarcoplasmic reticulum {ECO:0000250|UniProtKB:P11716}. Note=The number of predicted transmembrane domains varies between orthologs, but the 3D-structures show the presence of six transmembrane regions. Both N-terminus and C-terminus are cytoplasmic. {ECO:0000250|UniProtKB:P11716}.",RYR1 RYDR,
P22059,cell junction [GO:0030054]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear endoplasmic reticulum [GO:0097038]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:24209621, ECO:0000269|PubMed:29514919}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:24209621}. Golgi apparatus membrane; Peripheral membrane protein {ECO:0000269|PubMed:24209621}. Endoplasmic reticulum membrane; Peripheral membrane protein {ECO:0000269|PubMed:24209621}. Golgi apparatus, trans-Golgi network {ECO:0000269|PubMed:29514919}. Note=Predominantly cytosolic. {ECO:0000269|PubMed:24209621}.",OSBP OSBP1,
P22061,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561],SUBCELLULAR LOCATION: Cytoplasm.,PCMT1,
P22087,box C/D snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; chromosome [GO:0005694]; dense fibrillar component [GO:0001651]; extracellular exosome [GO:0070062]; fibrillar center [GO:0001650]; granular component [GO:0001652]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small-subunit processome [GO:0032040],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14583623, ECO:0000269|PubMed:19208757, ECO:0000269|PubMed:2026646, ECO:0000269|PubMed:2414294, ECO:0000269|PubMed:24352239}. Note=Fibrillar region of the nucleolus.",FBL FIB1 FLRN,
P22102,cytosol [GO:0005829]; extracellular exosome [GO:0070062],,GART PGFT PRGS,
P22223,catenin complex [GO:0016342]; cell-cell adherens junction [GO:0005913]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.,CDH3 CDHP,SIGNAL 1 24 {ECO:0000255}.
P22234,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020],,PAICS ADE2 AIRC PAIS,
P22314,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:1376922}. Mitochondrion {ECO:0000269|PubMed:1376922}. Nucleus {ECO:0000269|PubMed:1376922, ECO:0000269|PubMed:22456334}.; SUBCELLULAR LOCATION: Isoform 1: Nucleus {ECO:0000269|PubMed:7528747, ECO:0000269|PubMed:9099746}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:7528747}.",UBA1 A1S9T UBE1,
P22392,cell periphery [GO:0071944]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; intermediate filament [GO:0005882]; lamellipodium [GO:0030027]; mitochondrial membrane [GO:0031966]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; ruffle [GO:0001726]; secretory granule lumen [GO:0034774],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16442775}. Nucleus {ECO:0000269|PubMed:16442775}. Cell projection, lamellipodium {ECO:0000269|PubMed:11919189}. Cell projection, ruffle {ECO:0000269|PubMed:11919189}. Note=Isoform 3 is mainly cytoplasmic and isoform 1 and isoform 3 are excluded from the nucleolus. Colocalizes with ITGB1 and ITGB1BP1 at the edge or peripheral ruffles and lamellipodia during the early stages of cell spreading on fibronectin or collagen but not on vitronectin or laminin substrates. {ECO:0000269|PubMed:11919189, ECO:0000269|PubMed:16442775}.",NME2 NM23B,
