Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P09936,axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; neuronal cell body [GO:0043025]; neuron projection terminus [GO:0044306]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19261853}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:19261853}; Lipid-anchor {ECO:0000269|PubMed:19261853}. Note=About 30% of total UCHL1 is associated with membranes in brain.,UCHL1,
P09960,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Cytoplasm.,LTA4H LTA4,
P0C0L4,axon [GO:0030424]; blood microparticle [GO:0072562]; cell junction [GO:0030054]; dendrite [GO:0030425]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Secreted. Cell junction, synapse {ECO:0000269|PubMed:26814963}. Cell projection, axon {ECO:0000269|PubMed:26814963}. Cell projection, dendrite {ECO:0000269|PubMed:26814963}.",C4A CO4 CPAMD2,SIGNAL 1 19
P0C7Q3,,,,
P0CG47,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; host cell [GO:0043657]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Ubiquitin: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.,UBB,
P0DP23,calcium channel complex [GO:0034704]; catalytic complex [GO:1902494]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; sarcomere [GO:0030017]; spindle microtubule [GO:0005876]; spindle pole [GO:0000922]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:16760425}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:16760425}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843}. Note=Distributed throughout the cell during interphase, but during mitosis becomes dramatically localized to the spindle poles and the spindle microtubules.",CALM1 CALM CAM CAM1,
P0DP91,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26218421}.,CSB-PGBD3,
P10155,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.,RO60 SSA2 TROVE2,
P10275,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear chromatin [GO:0000790]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12958311, ECO:0000269|PubMed:15634333, ECO:0000269|PubMed:17587566, ECO:0000269|PubMed:19244107, ECO:0000269|PubMed:19345326, ECO:0000269|PubMed:25091737}. Cytoplasm {ECO:0000269|PubMed:12958311, ECO:0000269|PubMed:17587566, ECO:0000269|PubMed:19244107}. Note=Detected at the promoter of target genes (PubMed:25091737). Predominantly cytoplasmic in unligated form but translocates to the nucleus upon ligand-binding. Can also translocate to the nucleus in unligated form in the presence of RACK1. {ECO:0000269|PubMed:12958311, ECO:0000269|PubMed:17587566, ECO:0000269|PubMed:25091737}.",AR DHTR NR3C4,
P10412,nuclear chromatin [GO:0000790]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nuclear nucleosome [GO:0000788]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Mainly localizes in heterochromatin. Dysplays a punctuate staining pattern in the nucleus.,HIST1H1E H1F4,
P10599,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11118054, ECO:0000269|PubMed:9108029}. Cytoplasm {ECO:0000269|PubMed:11118054, ECO:0000269|PubMed:9108029}. Secreted {ECO:0000269|PubMed:1332947}. Note=Translocates from the cytoplasm into the nucleus after phorbol 12-myristate 13-acetate induction (PMA) (PubMed:9108029). Predominantly in the cytoplasm in non irradiated cells (PubMed:11118054). Radiation induces translocation of TRX from the cytoplasm to the nucleus (PubMed:11118054). Secreted by a leaderless secretory pathway (PubMed:1332947). {ECO:0000269|PubMed:11118054, ECO:0000269|PubMed:1332947, ECO:0000269|PubMed:9108029}.",TXN TRDX TRX TRX1,
P10619,azurophil granule lumen [GO:0035578]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Lysosome.,CTSA PPGB,"SIGNAL 1 28 {ECO:0000244|PubMed:25944712, ECO:0000269|PubMed:12665801, ECO:0000269|PubMed:1694176}."
P10768,cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062],SUBCELLULAR LOCATION: Cytoplasm. Cytoplasmic vesicle.,ESD,
P10809,cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; coated vesicle [GO:0030135]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; lipopolysaccharide receptor complex [GO:0046696]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; secretory granule [GO:0030141],SUBCELLULAR LOCATION: Mitochondrion matrix.,HSPD1 HSP60,
P10909,apical dendrite [GO:0097440]; blood microparticle [GO:0072562]; cell surface [GO:0009986]; chromaffin granule [GO:0042583]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; neurofibrillary tangle [GO:0097418]; nucleus [GO:0005634]; perinuclear endoplasmic reticulum lumen [GO:0099020]; perinuclear region of cytoplasm [GO:0048471]; platelet alpha granule lumen [GO:0031093]; protein-containing complex [GO:0032991]; spherical high-density lipoprotein particle [GO:0034366]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Isoform 1: Secreted {ECO:0000269|PubMed:11123922, ECO:0000269|PubMed:17260971, ECO:0000269|PubMed:17412999, ECO:0000269|PubMed:17451556, ECO:0000269|PubMed:2387851, ECO:0000269|PubMed:24073260, ECO:0000269|PubMed:2780565, ECO:0000269|PubMed:3154963, ECO:0000269|PubMed:8292612, ECO:0000269|PubMed:8328966}. Note=Can retrotranslocate from the secretory compartments to the cytosol upon cellular stress. {ECO:0000269|PubMed:17451556}.; SUBCELLULAR LOCATION: Isoform 4: Cytoplasm {ECO:0000269|PubMed:24073260}. Note=Keeps cytoplasmic localization in stressed and unstressed cell. {ECO:0000269|PubMed:24073260}.; SUBCELLULAR LOCATION: Isoform 6: Cytoplasm {ECO:0000269|PubMed:24073260}. Note=Keeps cytoplasmic localization in stressed and unstressed cell. {ECO:0000269|PubMed:24073260}.; SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12551933, ECO:0000269|PubMed:19137541}. Cytoplasm {ECO:0000269|PubMed:12551933, ECO:0000269|PubMed:17689225, ECO:0000269|PubMed:19137541, ECO:0000269|PubMed:20068069, ECO:0000269|PubMed:22689054, ECO:0000269|PubMed:24073260}. Mitochondrion membrane; Peripheral membrane protein; Cytoplasmic side {ECO:0000269|PubMed:17689225}. Cytoplasm, cytosol {ECO:0000269|PubMed:17451556, ECO:0000269|PubMed:22689054, ECO:0000269|PubMed:24073260}. Microsome {ECO:0000269|PubMed:22689054}. Endoplasmic reticulum {ECO:0000269|PubMed:16113678, ECO:0000269|PubMed:22689054}. Mitochondrion {ECO:0000269|PubMed:16113678, ECO:0000269|PubMed:22689054}. Mitochondrion membrane {ECO:0000269|PubMed:16113678, ECO:0000269|PubMed:17689225}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:P05371}. Cytoplasmic vesicle, secretory vesicle, chromaffin granule {ECO:0000250}. Note=Secreted isoforms can retrotranslocate from the secretory compartments to the cytosol upon cellular stress (PubMed:17451556). Detected in perinuclear foci that may be aggresomes containing misfolded, ubiquitinated proteins (PubMed:20068069). Detected at the mitochondrion membrane upon induction of apoptosis (PubMed:17689225). Under ER stress, a immaturely glycosylated pre-secreted form retrotranslocates from the endoplasmic reticulum (ER)-Golgi network to the cytoplasm to localize in the mitochondria through HSPA5 interaction (PubMed:22689054). ER stress reduces secretion (PubMed:22689054). Under the stress, minor amounts of non-secreted forms accumulate in cytoplasm (PubMed:24073260, PubMed:22689054, PubMed:17451556). Non-secreted forms emerge mainly from failed translocation, alternative splicing or non-canonical initiation start codon (PubMed:24073260, PubMed:12551933). {ECO:0000269|PubMed:12551933, ECO:0000269|PubMed:17451556, ECO:0000269|PubMed:17689225, ECO:0000269|PubMed:20068069, ECO:0000269|PubMed:22689054, ECO:0000269|PubMed:24073260}.",CLU APOJ CLI KUB1 AAG4,"SIGNAL 1 22 {ECO:0000269|PubMed:1903064, ECO:0000269|PubMed:2387851, ECO:0000269|PubMed:2601725, ECO:0000269|PubMed:2780565, ECO:0000269|PubMed:3154963, ECO:0000269|PubMed:8328966}."
P11047,basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; laminin-10 complex [GO:0043259]; laminin-11 complex [GO:0043260]; laminin-1 complex [GO:0005606],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.",LAMC1 LAMB2,SIGNAL 1 33
P11142,autophagosome [GO:0005776]; axon [GO:0030424]; blood microparticle [GO:0072562]; chaperone complex [GO:0101031]; clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane [GO:0061202]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; focal adhesion [GO:0005925]; lumenal side of lysosomal membrane [GO:0098575]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; melanosome [GO:0042470]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic cytosol [GO:0099524]; presynaptic cytosol [GO:0099523]; Prp19 complex [GO:0000974]; ribonucleoprotein complex [GO:1990904]; secretory granule lumen [GO:0034774]; spliceosomal complex [GO:0005681]; terminal bouton [GO:0043195],"SUBCELLULAR LOCATION: Cytoplasm. Melanosome. Nucleus, nucleolus. Cell membrane. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Translocates rapidly from the cytoplasm to the nuclei, and especially to the nucleoli, upon heat shock.",HSPA8 HSC70 HSP73 HSPA10,
P11277,actin cytoskeleton [GO:0015629]; cell surface [GO:0009986]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intrinsic component of the cytoplasmic side of the plasma membrane [GO:0031235]; protein-containing complex [GO:0032991]; spectrin [GO:0008091]; spectrin-associated cytoskeleton [GO:0014731],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cell cortex.",SPTB SPTB1,
P11279,alveolar lamellar body [GO:0097208]; autolysosome [GO:0044754]; azurophil granule membrane [GO:0035577]; cytolytic granule [GO:0044194]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; endosome membrane [GO:0010008]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; integral component of plasma membrane [GO:0005887]; integral component of synaptic vesicle membrane [GO:0030285]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; melanosome [GO:0042470]; membrane [GO:0016020]; multivesicular body [GO:0005771]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]; phagolysosome membrane [GO:0061474]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P05300}; Single-pass type I membrane protein {ECO:0000255}. Endosome membrane; Single-pass type I membrane protein {ECO:0000255}. Lysosome membrane {ECO:0000269|PubMed:16176980, ECO:0000269|PubMed:17897319}; Single-pass type I membrane protein {ECO:0000255}. Late endosome {ECO:0000269|PubMed:16176980}. Note=This protein shuttles between lysosomes, endosomes, and the plasma membrane (By similarity). Colocalizes with OSBPL1A at the late endosome (PubMed:16176980). {ECO:0000250|UniProtKB:P05300, ECO:0000269|PubMed:16176980, ECO:0000269|PubMed:17897319}.",LAMP1,"SIGNAL 1 28 {ECO:0000269|PubMed:2912382, ECO:0000269|PubMed:3198605}."
P11413,cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleus [GO:0005634],,G6PD,
P11717,cell surface [GO:0009986]; clathrin coat [GO:0030118]; clathrin-coated vesicle membrane [GO:0030665]; early endosome [GO:0005769]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; late endosome [GO:0005770]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; nuclear envelope lumen [GO:0005641]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; trans-Golgi network [GO:0005802]; trans-Golgi network membrane [GO:0032588]; trans-Golgi network transport vesicle [GO:0030140]; transport vesicle [GO:0030133],SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000269|PubMed:10900005}; Single-pass type I membrane protein {ECO:0000269|PubMed:10900005}. Note=Colocalized with DPP4 in internalized cytoplasmic vesicles adjacent to the cell surface.,IGF2R MPRI,SIGNAL 1 40
P11766,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,ADH5 ADHX FDH,
P12081,cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Cytoplasm.,HARS HRS,
P12109,collagen-containing extracellular matrix [GO:0062023]; collagen type VI trimer [GO:0005589]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.",COL6A1,SIGNAL 1 19
P12110,collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:8305732}. Membrane {ECO:0000269|PubMed:8305732}; Peripheral membrane protein {ECO:0000269|PubMed:8305732}. Note=Recruited on membranes by CSPG4.",COL6A2,SIGNAL 1 20 {ECO:0000255}.
P12111,collagen-containing extracellular matrix [GO:0062023]; collagen type VI trimer [GO:0005589]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; sarcolemma [GO:0042383],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.",COL6A3,SIGNAL 1 25 {ECO:0000255}.
P12277,cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm.,CKB CKBB,
P12814,brush border [GO:0005903]; cell-cell junction [GO:0005911]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; fascia adherens [GO:0005916]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; plasma membrane [GO:0005886]; platelet alpha granule lumen [GO:0031093]; pseudopodium [GO:0031143]; ruffle [GO:0001726]; stress fiber [GO:0001725]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:24069336, ECO:0000269|PubMed:7750553}. Cytoplasm, myofibril, sarcomere, Z line {ECO:0000269|PubMed:7750553}. Cell membrane {ECO:0000250|UniProtKB:Q9Z1P2}. Cell junction {ECO:0000250|UniProtKB:Q9Z1P2}. Cell projection, ruffle {ECO:0000250|UniProtKB:Q7TPR4}. Note=Colocalizes with MYOZ2 and PPP3CA at the Z-line of heart and skeletal muscle. Colocalizes with PSD in membrane ruffles and central reticular structures. {ECO:0000250|UniProtKB:Q7TPR4}.",ACTN1,
P12955,extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,PEPD PRD,
P13489,angiogenin-PRI complex [GO:0032311]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm.,RNH1 PRI RNH,
P13639,aggresome [GO:0016235]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; membrane raft [GO:0045121]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; polysomal ribosome [GO:0042788]; ribonucleoprotein complex [GO:1990904]; secretory granule lumen [GO:0034774]; synapse [GO:0045202],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:25064856}. Nucleus {ECO:0000269|PubMed:24648518}. Note=Phosphorylation by CSK promotes cleavage and SUMOylation-dependent nuclear translocation of the C-terminal cleavage product. {ECO:0000269|PubMed:24648518}.,EEF2 EF2,
P13645,cell surface [GO:0009986]; cornified envelope [GO:0001533]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; intermediate filament [GO:0005882]; membrane [GO:0016020]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000269|PubMed:12427098}. Cell surface {ECO:0000269|PubMed:19627498}. Note=Localized on the surface of desquamated nasal epithelial cells (PubMed:12427098). Localized on the surface of lung cell lines (PubMed:19627498). {ECO:0000269|PubMed:12427098, ECO:0000269|PubMed:19627498}.",KRT10 KPP,
P13693,cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; multivesicular body [GO:0005771]; nucleus [GO:0005634]; spindle pole [GO:0000922],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9059837}.,TPT1,
P13797,actin filament [GO:0005884]; actin filament bundle [GO:0032432]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm.,PLS3,
P14174,cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; secretory granule lumen [GO:0034774]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:15908412, ECO:0000269|PubMed:19454686, ECO:0000269|PubMed:2552447, ECO:0000269|PubMed:8234256}. Cytoplasm {ECO:0000269|PubMed:11089976, ECO:0000269|PubMed:19454686}. Note=Does not have a cleavable signal sequence and is secreted via a specialized, non-classical pathway. Secreted by macrophages upon stimulation by bacterial lipopolysaccharide (LPS), or by M.tuberculosis antigens. {ECO:0000269|PubMed:15908412}.",MIF GLIF MMIF,
P14314,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; glucosidase II complex [GO:0017177]; intracellular membrane-bounded organelle [GO:0043231],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000255|PROSITE-ProRule:PRU10138, ECO:0000305|PubMed:10929008}.",PRKCSH G19P1,SIGNAL 1 14 {ECO:0000269|PubMed:12665801}.
P14324,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm.,FDPS FPS KIAA1293,
P14550,apical plasma membrane [GO:0016324]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9JII6}. Apical cell membrane {ECO:0000250|UniProtKB:Q9JII6}.",AKR1A1 ALDR1 ALR,
P14618,cilium [GO:0005929]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular vesicle [GO:1903561]; ficolin-1-rich granule lumen [GO:1904813]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; pyruvate kinase complex [GO:1902912]; secretory granule lumen [GO:0034774]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:25263439}. Nucleus. Note=Translocates to the nucleus in response to different apoptotic stimuli. Nuclear translocation is sufficient to induce cell death that is caspase independent, isoform-specific and independent of its enzymatic activity.",PKM OIP3 PK2 PK3 PKM2,
P14625,collagen-containing extracellular matrix [GO:0062023]; cytosol [GO:0005829]; endocytic vesicle lumen [GO:0071682]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum chaperone complex [GO:0034663]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; melanosome [GO:0042470]; membrane [GO:0016020]; midbody [GO:0030496]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; sarcoplasmic reticulum lumen [GO:0033018],"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000305|PubMed:12475965}. Sarcoplasmic reticulum lumen {ECO:0000250|UniProtKB:P41148}. Melanosome {ECO:0000269|PubMed:12643545, ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:12643545, ECO:0000269|PubMed:17081065}.",HSP90B1 GRP94 TRA1,"SIGNAL 1 21 {ECO:0000244|PubMed:25944712, ECO:0000269|PubMed:12665801}."
P15121,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; mast cell granule [GO:0042629]; nucleoplasm [GO:0005654]; paranodal junction [GO:0033010]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane bounded cell projection cytoplasm [GO:0032838]; Schmidt-Lanterman incisure [GO:0043220]; Schwann cell microvillus [GO:0097454],SUBCELLULAR LOCATION: Cytoplasm.,AKR1B1 ALDR1 ALR2,
P15151,cell-cell adherens junction [GO:0005913]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Isoform Alpha: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform Delta: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform Beta: Secreted.; SUBCELLULAR LOCATION: Isoform Gamma: Secreted.,PVR PVS,SIGNAL 1 20 {ECO:0000255}.
P15586,azurophil granule lumen [GO:0035578]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; lysosomal lumen [GO:0043202],SUBCELLULAR LOCATION: Lysosome.,GNS,SIGNAL 1 36
P15822,mitochondrion [GO:0005739]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Isoform 1: Nucleus.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm. Nucleus.; SUBCELLULAR LOCATION: Isoform 3: Cytoplasm {ECO:0000269|Ref.2}. Nucleus {ECO:0000269|Ref.2}.,HIVEP1 ZNF40,
P16035,cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Secreted.,TIMP2,"SIGNAL 1 26 {ECO:0000269|PubMed:1480041, ECO:0000269|PubMed:1730286, ECO:0000269|PubMed:2793861}."
P16070,apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell projection [GO:0042995]; cell surface [GO:0009986]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; lamellipodium membrane [GO:0031258]; macrophage migration inhibitory factor receptor complex [GO:0035692]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:22726066, ECO:0000269|PubMed:23589287}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, microvillus {ECO:0000250|UniProtKB:P15379}. Note=Colocalizes with actin in membrane protrusions at wounding edges. Co-localizes with RDX, EZR and MSN in microvilli. Localizes to cholesterol-rich membrane-bound lipid raft domains. {ECO:0000250|UniProtKB:P15379, ECO:0000269|PubMed:23589287}.",CD44 LHR MDU2 MDU3 MIC4,SIGNAL 1 20 {ECO:0000250}.
