Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P12268,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleus [GO:0005634]; peroxisomal membrane [GO:0005778]; secretory granule lumen [GO:0034774],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03156, ECO:0000269|PubMed:14766016}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03156, ECO:0000269|PubMed:14766016}.",IMPDH2 IMPD2,
P12270,cytoplasm [GO:0005737]; cytoplasmic dynein complex [GO:0005868]; extrinsic component of membrane [GO:0019898]; host cell [GO:0043657]; kinetochore [GO:0000776]; mitotic spindle [GO:0072686]; nuclear envelope [GO:0005635]; nuclear inclusion body [GO:0042405]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]; nuclear pore nuclear basket [GO:0044615]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12802065}. Nucleus membrane {ECO:0000269|PubMed:11514627, ECO:0000269|PubMed:11952838, ECO:0000269|PubMed:18794356, ECO:0000269|PubMed:9024684, ECO:0000269|PubMed:9828100, ECO:0000269|PubMed:9864356}; Peripheral membrane protein {ECO:0000269|PubMed:11514627, ECO:0000269|PubMed:9024684, ECO:0000269|PubMed:9828100, ECO:0000269|PubMed:9864356}; Nucleoplasmic side {ECO:0000269|PubMed:11514627, ECO:0000269|PubMed:9024684, ECO:0000269|PubMed:9828100, ECO:0000269|PubMed:9864356}. Nucleus envelope {ECO:0000269|PubMed:12424524, ECO:0000269|PubMed:7798308}. Nucleus, nuclear pore complex {ECO:0000269|PubMed:11514627, ECO:0000269|PubMed:11839768, ECO:0000269|PubMed:12802065, ECO:0000269|PubMed:15229283, ECO:0000269|PubMed:18981471, ECO:0000269|PubMed:7798308, ECO:0000269|PubMed:9024684, ECO:0000269|PubMed:9828100, ECO:0000269|PubMed:9864356}. Cytoplasm {ECO:0000269|PubMed:11952838, ECO:0000269|PubMed:12802065}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:19273613}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:18981471}. Nucleus membrane {ECO:0000269|PubMed:12802065, ECO:0000269|PubMed:15229283, ECO:0000269|PubMed:7798308}; Peripheral membrane protein {ECO:0000269|PubMed:12802065, ECO:0000269|PubMed:15229283, ECO:0000269|PubMed:7798308}; Cytoplasmic side {ECO:0000269|PubMed:12802065, ECO:0000269|PubMed:15229283, ECO:0000269|PubMed:7798308}. Note=Detected as discrete intranuclear foci with IFI204 (By similarity). In interphase, localizes to the nucleoplasmic side of the nuclear pore complex (NPC) core structure, forming a fibrous structure called the nuclear basket. Detected exclusively to the cytoplasmic margin of NPC (PubMed:7798308). Docking to the inner nucleoplasmic side of the NPC is mediated through binding to nucleoporins. Anchored by NUP153 to the NPC. The assembly of the NPC is a stepwise process in which Trp-containing peripheral structures assemble after other components, including p62. Detected as filaments that emanate from the nuclear basket of the NPC and extend to the nucleolus to delineate a chromatin-free network extending from the nuclear envelope to the perinucleolar region. Detected in diffuse and discrete spheroidal intranuclear foci. Nucleocytoplasmic shuttling protein imported into the nucleus in a XPO1/CRM1- and Importin alpha/Importin beta receptor-dependent manner. Remains localized to the nuclear membrane after poliovirus (PV) infection. During mitosis, remains associated with the nuclear envelope until prometaphase. Associated with the mitotic spindle from late prometaphase until anaphase. Reorganized during mitosis in a viscous and dynamic nuclear-derived spindle matrix that embeds the microtubule spindle apparatus from pole to pole in a microtubule-independent manner. Recruited to the reforming nuclear envelope during telophase and cytokinesis. Detected at kinetochores during prometaphase (PubMed:18981471). Colocalizes with MAD2L1 in the spindle matrix but not at kinetochore (PubMed:19273613). Colocalizes with dynein, dynactin, tubulin at kinetochore during the metaphase-anaphase transition. Colocalizes with DYNLL1 at the mitotic spindle. {ECO:0000250, ECO:0000269|PubMed:18981471, ECO:0000269|PubMed:19273613, ECO:0000269|PubMed:7798308}.",TPR,
P12955,extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,PEPD PRD,
P12956,"cytosol [GO:0005829]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; Ku70:Ku80 complex [GO:0043564]; membrane [GO:0016020]; nonhomologous end joining complex [GO:0070419]; nuclear chromosome, telomeric region [GO:0000784]; nuclear telomere cap complex [GO:0000783]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; secretory granule lumen [GO:0034774]; transcription factor complex [GO:0005667]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22442688}. Chromosome {ECO:0000269|PubMed:22442688}.,XRCC6 G22P1,
P13010,"cytosol [GO:0005829]; extracellular region [GO:0005576]; Ku70:Ku80 complex [GO:0043564]; membrane [GO:0016020]; nonhomologous end joining complex [GO:0070419]; nuclear chromosome, telomeric region [GO:0000784]; nuclear telomere cap complex [GO:0000783]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; ribonucleoprotein complex [GO:1990904]; secretory granule lumen [GO:0034774]; site of DNA damage [GO:0090734]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22442688}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}. Chromosome {ECO:0000269|PubMed:22442688}.",XRCC5 G22P2,
P13473,autolysosome [GO:0044754]; azurophil granule membrane [GO:0035577]; chaperone-mediated autophagy translocation complex [GO:0061742]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; ficolin-1-rich granule membrane [GO:0101003]; integral component of autophagosome membrane [GO:0097637]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal lumen [GO:0043202]; lysosomal matrix [GO:1990836]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; membrane [GO:0016020]; membrane raft [GO:0045121]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; platelet dense granule membrane [GO:0031088]; trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17897319, ECO:0000269|PubMed:2912382}; Single-pass type I membrane protein {ECO:0000255|PROSITE-ProRule:PRU00740, ECO:0000269|PubMed:17897319}. Endosome membrane {ECO:0000269|PubMed:17897319}; Single-pass type I membrane protein {ECO:0000255|PROSITE-ProRule:PRU00740, ECO:0000269|PubMed:17897319}. Lysosome membrane {ECO:0000255|PROSITE-ProRule:PRU00740, ECO:0000269|PubMed:11082038, ECO:0000269|PubMed:17897319, ECO:0000269|PubMed:18644871, ECO:0000269|PubMed:2912382}; Single-pass type I membrane protein {ECO:0000255|PROSITE-ProRule:PRU00740, ECO:0000269|PubMed:17897319}. Cytoplasmic vesicle, autophagosome membrane {ECO:0000250|UniProtKB:P17047}. Note=This protein shuttles between lysosomes, endosomes, and the plasma membrane.",LAMP2,"SIGNAL 1 28 {ECO:0000269|PubMed:15340161, ECO:0000269|PubMed:2912382, ECO:0000269|PubMed:3198605}."
P13489,angiogenin-PRI complex [GO:0032311]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm.,RNH1 PRI RNH,
P13497,extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network {ECO:0000269|PubMed:12637569}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:12637569}. Note=Co-localizes with POSTN in the Golgi. {ECO:0000250}.",BMP1 PCOLC,SIGNAL 1 22 {ECO:0000255}.
P13639,aggresome [GO:0016235]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; membrane raft [GO:0045121]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; polysomal ribosome [GO:0042788]; ribonucleoprotein complex [GO:1990904]; secretory granule lumen [GO:0034774]; synapse [GO:0045202],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:25064856}. Nucleus {ECO:0000269|PubMed:24648518}. Note=Phosphorylation by CSK promotes cleavage and SUMOylation-dependent nuclear translocation of the C-terminal cleavage product. {ECO:0000269|PubMed:24648518}.,EEF2 EF2,
P13645,cell surface [GO:0009986]; cornified envelope [GO:0001533]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; intermediate filament [GO:0005882]; membrane [GO:0016020]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Secreted, extracellular space {ECO:0000269|PubMed:12427098}. Cell surface {ECO:0000269|PubMed:19627498}. Note=Localized on the surface of desquamated nasal epithelial cells (PubMed:12427098). Localized on the surface of lung cell lines (PubMed:19627498). {ECO:0000269|PubMed:12427098, ECO:0000269|PubMed:19627498}.",KRT10 KPP,
P13667,cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615]; melanosome [GO:0042470],SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:12643545}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). {ECO:0000269|PubMed:17081065}.,PDIA4 ERP70 ERP72,SIGNAL 1 20 {ECO:0000255}.
P13686,cytosol [GO:0005829]; integral component of membrane [GO:0016021]; lysosome [GO:0005764],SUBCELLULAR LOCATION: Lysosome.,ACP5,"SIGNAL 1 21 {ECO:0000269|PubMed:1477968, ECO:0000269|PubMed:2334436, ECO:0000269|PubMed:2610679, ECO:0000269|PubMed:2775236}."
P13688,adherens junction [GO:0005912]; apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cell surface [GO:0009986]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; microvillus membrane [GO:0031528]; plasma membrane [GO:0005886]; specific granule membrane [GO:0035579]; tertiary granule membrane [GO:0070821]; transport vesicle membrane [GO:0030658],"SUBCELLULAR LOCATION: Isoform 1: Cell membrane {ECO:0000250|UniProtKB:P16573}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P16573}. Lateral cell membrane {ECO:0000250|UniProtKB:P16573}. Apical cell membrane {ECO:0000250|UniProtKB:P16573}. Basal cell membrane {ECO:0000250|UniProtKB:P16573}. Cell junction {ECO:0000269|PubMed:16291724}. Cell junction, adherens junction {ECO:0000250|UniProtKB:P16573}. Note=Canalicular domain of hepatocyte plasma membranes. Found as a mixture of monomer, dimer and oligomer in the plasma membrane. Occurs predominantly as cis-dimers and/or small cis-oligomers in the cell junction regions. Found as dimer in the solution. Predominantly localized to the lateral cell membranes. {ECO:0000250|UniProtKB:P16573}.; SUBCELLULAR LOCATION: Isoform 2: Secreted {ECO:0000269|PubMed:2025273}.; SUBCELLULAR LOCATION: Isoform 3: Secreted {ECO:0000269|PubMed:2025273}.; SUBCELLULAR LOCATION: Isoform 4: Secreted {ECO:0000269|PubMed:2025273}.; SUBCELLULAR LOCATION: Isoform 5: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform 6: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform 7: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform 8: Cell membrane {ECO:0000269|PubMed:14522961}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:P16573}. Cytoplasmic vesicle, secretory vesicle membrane {ECO:0000269|PubMed:14522961}. Lateral cell membrane {ECO:0000250|UniProtKB:P16573}. Apical cell membrane {ECO:0000250|UniProtKB:P16573}. Basal cell membrane {ECO:0000250|UniProtKB:P16573}. Cell junction {ECO:0000269|PubMed:8018919}. Cell junction, adherens junction {ECO:0000250|UniProtKB:P16573}. Note=Predominantly localized to the lateral cell membranes. Found as a mixture of monomer, dimer and oligomer in the plasma membrane. Occurs predominantly as cis-dimers and/or small cis-oligomers in the cell junction regions (By similarity). Co-localizes with ANXA2 in secretory vesicles and with S100A10/p11 at the plasma membrane (PubMed:14522961). {ECO:0000250|UniProtKB:P16573, ECO:0000269|PubMed:14522961}.; SUBCELLULAR LOCATION: Cell projection, microvillus membrane {ECO:0000250|UniProtKB:P31809}; Single-pass type I membrane protein {ECO:0000305}. Apical cell membrane {ECO:0000269|PubMed:10436421}; Single-pass type I membrane protein {ECO:0000305}. Note=Localized to the apical glycocalyx surface (PubMed:10436421). Colocalizes with CEACAM20 at the apical brush border of intestinal cells. {ECO:0000250|UniProtKB:P31809, ECO:0000269|PubMed:10436421}.",CEACAM1 BGP BGP1,SIGNAL 1 34
P13693,cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; multivesicular body [GO:0005771]; nucleus [GO:0005634]; spindle pole [GO:0000922],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9059837}.,TPT1,
P13797,actin filament [GO:0005884]; actin filament bundle [GO:0032432]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm.,PLS3,
P13798,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nuclear membrane [GO:0031965],SUBCELLULAR LOCATION: Cytoplasm.,APEH D3F15S2 D3S48E DNF15S2,
P13804,mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000305}.,ETFA,
P13942,collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; collagen type XI trimer [GO:0005592]; endoplasmic reticulum lumen [GO:0005788]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.",COL11A2,SIGNAL 1 27 {ECO:0000255}.
P13985,,,HRES1,
P13987,anchored component of external side of plasma membrane [GO:0031362]; cell surface [GO:0009986]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; plasma membrane [GO:0005886]; specific granule membrane [GO:0035579]; tertiary granule membrane [GO:0070821]; transport vesicle [GO:0030133]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cell membrane; Lipid-anchor, GPI-anchor. Secreted. Note=Soluble form found in a number of tissues.",CD59 MIC11 MIN1 MIN2 MIN3 MSK21,"SIGNAL 1 25 {ECO:0000244|PubMed:25944712, ECO:0000269|PubMed:9054419}."
P14174,cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; secretory granule lumen [GO:0034774]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:15908412, ECO:0000269|PubMed:19454686, ECO:0000269|PubMed:2552447, ECO:0000269|PubMed:8234256}. Cytoplasm {ECO:0000269|PubMed:11089976, ECO:0000269|PubMed:19454686}. Note=Does not have a cleavable signal sequence and is secreted via a specialized, non-classical pathway. Secreted by macrophages upon stimulation by bacterial lipopolysaccharide (LPS), or by M.tuberculosis antigens. {ECO:0000269|PubMed:15908412}.",MIF GLIF MMIF,
P14210,extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]; platelet alpha granule lumen [GO:0031093],,HGF HPTA,SIGNAL 1 31 {ECO:0000269|PubMed:1826837}.
P14314,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; glucosidase II complex [GO:0017177]; intracellular membrane-bounded organelle [GO:0043231],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000255|PROSITE-ProRule:PRU10138, ECO:0000305|PubMed:10929008}.",PRKCSH G19P1,SIGNAL 1 14 {ECO:0000269|PubMed:12665801}.
P14324,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm.,FDPS FPS KIAA1293,
P14550,apical plasma membrane [GO:0016324]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9JII6}. Apical cell membrane {ECO:0000250|UniProtKB:Q9JII6}.",AKR1A1 ALDR1 ALR,
P14618,cilium [GO:0005929]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular vesicle [GO:1903561]; ficolin-1-rich granule lumen [GO:1904813]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; pyruvate kinase complex [GO:1902912]; secretory granule lumen [GO:0034774]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:25263439}. Nucleus. Note=Translocates to the nucleus in response to different apoptotic stimuli. Nuclear translocation is sufficient to induce cell death that is caspase independent, isoform-specific and independent of its enzymatic activity.",PKM OIP3 PK2 PK3 PKM2,
P14678,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone pre-mRNA 3'end processing complex [GO:0071204]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; spliceosomal complex [GO:0005681]; telomerase holoenzyme complex [GO:0005697]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]; U7 snRNP [GO:0005683],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:18984161}. Nucleus {ECO:0000269|PubMed:11574479, ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166}. Note=SMN-mediated assembly into core snRNPs occurs in the cytosol before SMN-mediated transport to the nucleus to be included in spliceosomes. {ECO:0000305}.",SNRPB COD SNRPB1,
P14854,mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; respiratory chain complex IV [GO:0045277],SUBCELLULAR LOCATION: Mitochondrion intermembrane space {ECO:0000250}.,COX6B1 COX6B,
P14866,cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; ribonucleoprotein granule [GO:0035770],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:2687284, ECO:0000305|PubMed:26051023}. Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. These granules are not identical with P bodies or stress granules. {ECO:0000269|PubMed:17289661}.",HNRNPL HNRPL P/OKcl.14,
P15121,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; mast cell granule [GO:0042629]; nucleoplasm [GO:0005654]; paranodal junction [GO:0033010]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane bounded cell projection cytoplasm [GO:0032838]; Schmidt-Lanterman incisure [GO:0043220]; Schwann cell microvillus [GO:0097454],SUBCELLULAR LOCATION: Cytoplasm.,AKR1B1 ALDR1 ALR2,
P15151,cell-cell adherens junction [GO:0005913]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Isoform Alpha: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform Delta: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform Beta: Secreted.; SUBCELLULAR LOCATION: Isoform Gamma: Secreted.,PVR PVS,SIGNAL 1 20 {ECO:0000255}.
P15289,azurophil granule lumen [GO:0035578]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764],SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:9342345}. Lysosome {ECO:0000305|PubMed:2562955}.,ARSA,SIGNAL 1 18 {ECO:0000269|PubMed:1352993}.
P15291,azurophil granule membrane [GO:0035577]; basolateral plasma membrane [GO:0016323]; brush border membrane [GO:0031526]; desmosome [GO:0030057]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; filopodium [GO:0030175]; Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667],"SUBCELLULAR LOCATION: Isoform Long: Golgi apparatus, Golgi stack membrane {ECO:0000269|PubMed:1714903, ECO:0000269|PubMed:20378551}; Single-pass type II membrane protein. Cell membrane {ECO:0000269|PubMed:1714903}; Single-pass type II membrane protein. Cell surface {ECO:0000269|PubMed:1714903}. Cell projection, filopodium {ECO:0000250|UniProtKB:P15535}. Note=Found in trans cisternae of Golgi but is mainly localized at the plasma membrane (PubMed:1714903). B4GALT1 cell surface expression is regulated by UBE2Q1 (By similarity). {ECO:0000250|UniProtKB:P15535, ECO:0000269|PubMed:1714903}.; SUBCELLULAR LOCATION: Isoform Short: Golgi apparatus, Golgi stack membrane {ECO:0000269|PubMed:1714903}; Single-pass type II membrane protein. Note=Found in trans cisternae of Golgi. {ECO:0000269|PubMed:1714903}.; SUBCELLULAR LOCATION: Processed beta-1,4-galactosyltransferase 1: Secreted {ECO:0000303|PubMed:2120039}. Note=Soluble form found in body fluids. {ECO:0000303|PubMed:2120039}.",B4GALT1 GGTB2,
P15559,cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; neuronal cell body [GO:0043025],SUBCELLULAR LOCATION: Cytoplasm.,NQO1 DIA4 NMOR1,
P15586,azurophil granule lumen [GO:0035578]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; lysosomal lumen [GO:0043202],SUBCELLULAR LOCATION: Lysosome.,GNS,SIGNAL 1 36
P15848,azurophil granule lumen [GO:0035578]; cell surface [GO:0009986]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; Golgi apparatus [GO:0005794]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764]; mitochondrion [GO:0005739]; rough endoplasmic reticulum [GO:0005791],SUBCELLULAR LOCATION: Lysosome {ECO:0000250|UniProtKB:P50429}. Cell surface {ECO:0000250|UniProtKB:P50429}.,ARSB,SIGNAL 1 36 Or 38. {ECO:0000255}.
P15880,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],,RPS2 RPS4,
P15907,extracellular region [GO:0005576]; Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],"SUBCELLULAR LOCATION: Golgi apparatus, Golgi stack membrane {ECO:0000269|PubMed:20378551}; Single-pass type II membrane protein {ECO:0000305}. Secreted. Note=Membrane-bound form in trans cisternae of Golgi. Secreted into the body fluid.",ST6GAL1 SIAT1,
P16035,cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Secreted.,TIMP2,"SIGNAL 1 26 {ECO:0000269|PubMed:1480041, ECO:0000269|PubMed:1730286, ECO:0000269|PubMed:2793861}."
P16070,apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell projection [GO:0042995]; cell surface [GO:0009986]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; lamellipodium membrane [GO:0031258]; macrophage migration inhibitory factor receptor complex [GO:0035692]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:22726066, ECO:0000269|PubMed:23589287}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, microvillus {ECO:0000250|UniProtKB:P15379}. Note=Colocalizes with actin in membrane protrusions at wounding edges. Co-localizes with RDX, EZR and MSN in microvilli. Localizes to cholesterol-rich membrane-bound lipid raft domains. {ECO:0000250|UniProtKB:P15379, ECO:0000269|PubMed:23589287}.",CD44 LHR MDU2 MDU3 MIC4,SIGNAL 1 20 {ECO:0000250}.
P16152,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561],SUBCELLULAR LOCATION: Cytoplasm.,CBR1 CBR CRN SDR21C1,
P16278,azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal lumen [GO:0043202]; perinuclear region of cytoplasm [GO:0048471]; vacuole [GO:0005773],"SUBCELLULAR LOCATION: Isoform 1: Lysosome {ECO:0000269|PubMed:2511208, ECO:0000269|PubMed:3084261}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm, perinuclear region {ECO:0000269|PubMed:2511208}. Note=Localized to the perinuclear area of the cytoplasm but not to lysosomes. {ECO:0000269|PubMed:2511208}.",GLB1 ELNR1,SIGNAL 1 23
P16403,nuclear chromatin [GO:0000790]; nuclear euchromatin [GO:0005719]; nucleosome [GO:0000786]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327],SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Mainly localizes in euchromatin. Distribution goes in parallel with DNA concentration.,HIST1H1C H1F2,
