Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
Q8NEM8,cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q8CDP0}.",AGBL3 CCP3,
Q8TD31,centriole [GO:0005814]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm. Nucleus.,CCHCR1 C6orf18 HCR,
Q8WXX0,axonemal dynein complex [GO:0005858]; cilium [GO:0005929]; cytosol [GO:0005829]; dynein complex [GO:0030286]; inner dynein arm [GO:0036156]; microtubule [GO:0005874],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000269|PubMed:11877439}.",DNAH7 KIAA0944,
Q92785,centrosome [GO:0005813]; cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; intracellular membrane-bounded organelle [GO:0043231]; nBAF complex [GO:0071565]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:28533407, ECO:0000269|PubMed:29429572}. Cytoplasm {ECO:0000269|PubMed:28533407}.",DPF2 BAF45D REQ UBID4,
Q96FJ2,centrosome [GO:0005813]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytoplasmic dynein complex [GO:0005868]; cytosol [GO:0005829]; dynein complex [GO:0030286]; glutamatergic synapse [GO:0098978]; membrane [GO:0016020]; microtubule [GO:0005874]; myosin V complex [GO:0031475]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q78P75}.",DYNLL2 DLC2,
Q96G28,ciliary base [GO:0097546]; ciliary transition zone [GO:0035869]; cytoplasm [GO:0005737]; motile cilium [GO:0031514]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000303|PubMed:19680650}. Cytoplasm {ECO:0000303|PubMed:19680650}. Cell projection, cilium, flagellum {ECO:0000305}.",CFAP36 CCDC104 UNQ163/PRO189,
Q96IG2,cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; presynapse [GO:0098793]; SCF ubiquitin ligase complex [GO:0019005]; Schaffer collateral - CA1 synapse [GO:0098685],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,FBXL20 FBL2,
Q96S65,nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.,CSRNP1 AXUD1 TAIP3,
Q99426,cytoplasm [GO:0005737]; cytosol [GO:0005829]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15831477, ECO:0000269|PubMed:22777741}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:15831477}. Note=Colocalizes with microtubules. In differentiated neurons, located in the cytoplasm. In differentiating neurons, accumulates at the growth cone. {ECO:0000269|PubMed:15831477}.",TBCB CG22 CKAP1,
Q9BQD3,BLOC-1 complex [GO:0031083]; BORC complex [GO:0099078]; lysosomal membrane [GO:0005765],SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000305|PubMed:25898167}.,KXD1 C19orf50,
Q9BRL6,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9671500}.,SRSF8 SFRS2B SRP46,
Q9BVS4,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16037817, ECO:0000269|PubMed:19564402}. Note=Exported out of the nucleus via its NES in a XPO1-dependent manner. {ECO:0000269|PubMed:19564402}.",RIOK2 RIO2,
Q9BXY8,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000269|PubMed:16314316}.,BEX2,
Q9BY12,cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:17698606}. Nucleus {ECO:0000269|PubMed:17698606}. Note=Predominantly located in the endoplasmic reticulum, only a small portion is detected in the nucleus.",SCAPER KIAA1454 ZNF291 MSTP063,
Q9C0A1,nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:29253101}.,ZFHX2 KIAA1056 KIAA1762 ZNF409,
Q9C0B2,axoneme [GO:0005930],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:D4P3R7}.",CFAP74 C1orf222 KIAA1751,
Q9GZY1,cytoplasm [GO:0005737]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11156405}. Nucleus {ECO:0000269|PubMed:11156405}.,PBOV1 UROC28,
Q9H2J4,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]; perinucleolar compartment [GO:0097356]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15371430}.,PDCL3 PhLP2A VIAF1,
Q9H4Q4,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26005867}.,PRDM12 PFM9,
Q9H6Y2,cytoplasm [GO:0005737]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}. Cytoplasm {ECO:0000250}.",WDR55,
Q9HCS5,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.",EPB41L4A EPB41L4,
Q9HCU9,cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Sin3-type complex [GO:0070822],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Predominantly nuclear.,BRMS1,
Q9NR12,actin cytoskeleton [GO:0015629]; cell-cell adherens junction [GO:0005913]; cytosol [GO:0005829]; filamentous actin [GO:0031941]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; ruffle [GO:0001726]; stress fiber [GO:0001725]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Colocalizes with RET to the cell periphery and in some cytoskeletal components. Colocalizes with TPM2 near the Z line in muscle. Colocalizes with TBX4 and TBX5 to actin filaments (By similarity). {ECO:0000250}.",PDLIM7 ENIGMA,
Q9NVA2,axon [GO:0030424]; cell junction [GO:0030054]; dendritic spine [GO:0043197]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; microtubule cytoskeleton [GO:0015630]; postsynaptic specialization of symmetric synapse [GO:0099629]; septin complex [GO:0031105]; septin ring [GO:0005940]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cell junction, synapse. Cell projection, dendritic spine. Cell projection, axon {ECO:0000250}. Note=Partly colocalizes with stress fibers and microtubules. During bacterial infection, displays a collar shape structure next to actin at the pole of invading bacteria.",SEPTIN11 SEPT11,
Q9NVH2,chromosome [GO:0005694]; cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21659603}. Chromosome {ECO:0000269|PubMed:21659603}. Cytoplasm {ECO:0000269|PubMed:23904267}. Note=Localizes to sites of DNA damage in a H2AX-independent manner.,INTS7 C1orf73,
Q9NVS9,cytosol [GO:0005829]; nucleoplasm [GO:0005654],,PNPO,
Q9P0U4,cytosol [GO:0005829]; histone methyltransferase complex [GO:0035097]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:12200428, ECO:0000269|PubMed:17355966}. Note=Associated with euchromatin. During mitosis, excluded from condensed chromosomes.",CXXC1 CFP1 CGBP PCCX1 PHF18,
Q9P2E2,axoneme [GO:0005930]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytosol [GO:0005829]; dendrite cytoplasm [GO:0032839]; intraciliary transport particle B [GO:0030992]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; neuron projection [GO:0043005]; periciliary membrane compartment [GO:1990075]; photoreceptor connecting cilium [GO:0032391],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}. Cell projection, cilium {ECO:0000250|UniProtKB:Q99PW8}.",KIF17 KIAA1405 KIF3X,
Q9P2K1,ciliary transition zone [GO:0035869]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; MKS complex [GO:0036038],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton, cilium basal body. Note=Localizes at the transition zone, a region between the basal body and the ciliary axoneme. {ECO:0000250}.",CC2D2A KIAA1345,
Q9UGK3,cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10980601}.,STAP2 BKS,
Q9UHD8,actin cytoskeleton [GO:0015629]; axoneme [GO:0005930]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; non-motile cilium [GO:0097730]; perinuclear region of cytoplasm [GO:0048471]; septin complex [GO:0031105]; septin ring [GO:0005940]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:17546647, ECO:0000269|PubMed:17922164}. Note=In an epithelial cell line, concentrates at cell-cell contact areas. After TGF-beta1 treatment and induction of epithelial to mesenchymal transition, colocalizes partly with actin stress fibers. During bacterial infection, displays a collar shape structure next to actin at the pole of invading bacteria.",SEPTIN9 KIAA0991 MSF SEPT9,
Q9UHW5,protein-containing complex [GO:0032991],,GPN3 ATPBD1C AD-009 UNQ1876/PRO4319,
Q9UHY7,cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03117}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03117}.,ENOPH1 MASA MSTP145,
Q9UJC5,nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12095696}.,SH3BGRL2 FASH3,
Q9ULL8,actin filament [GO:0005884]; adherens junction [GO:0005912]; apical junction complex [GO:0043296]; apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:16249884, ECO:0000269|PubMed:16684770}. Note=Shows partial colocalization with the cytoplasmic pool of F-actin.",SHROOM4 KIAA1202 SHAP,
Q9ULQ0,cytoplasm [GO:0005737]; cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21834987}. Note=Enriched in lamellipodia.,STRIP2 FAM40B KIAA1170,
Q9ULR0,catalytic step 2 spliceosome [GO:0071013]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; post-spliceosomal complex [GO:0071020]; Prp19 complex [GO:0000974]; U2-type catalytic step 1 spliceosome [GO:0071006],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:25599396, ECO:0000269|PubMed:29301961}.",ISY1 KIAA1160,
Q9UMN6,histone methyltransferase complex [GO:0035097]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.,KMT2B HRX2 KIAA0304 MLL2 MLL4 TRX2 WBP7,
Q9Y266,cytoplasm [GO:0005737]; cytosol [GO:0005829]; microtubule [GO:0005874]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Nucleus. Note=In a filamentous pattern adjacent to the nucleus of migrating cerebellar granule cells. Colocalizes with tubulin and dynein and with the microtubule organizing center. Distributed throughout the cytoplasm of non-migrating cells. A small proportion is nuclear, in a punctate pattern.",NUDC,
Q9Y2R2,cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,PTPN22 PTPN8,
Q9Y4Z2,cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981}.,NEUROG3 ATOH5 BHLHA7 NGN3,
Q9Y5K3,cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789],SUBCELLULAR LOCATION: Endoplasmic reticulum.,PCYT1B CCTB,
Q9Y5Z7,cytoplasm [GO:0005737]; cytosol [GO:0005829]; MLL1 complex [GO:0071339]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10196288}. Nucleus {ECO:0000269|PubMed:10196288}.,HCFC2,
