Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P02549,actin cytoskeleton [GO:0015629]; axon [GO:0030424]; cuticular plate [GO:0032437]; cytosol [GO:0005829]; intrinsic component of the cytoplasmic side of the plasma membrane [GO:0031235]; spectrin [GO:0008091]; spectrin-associated cytoskeleton [GO:0014731],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cell cortex.",SPTA1 SPTA,
P02647,blood microparticle [GO:0072562]; cell surface [GO:0009986]; chylomicron [GO:0042627]; collagen-containing extracellular matrix [GO:0062023]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; discoidal high-density lipoprotein particle [GO:0034365]; early endosome [GO:0005769]; endocytic vesicle [GO:0030139]; endocytic vesicle lumen [GO:0071682]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; high-density lipoprotein particle [GO:0034364]; intermediate-density lipoprotein particle [GO:0034363]; low-density lipoprotein particle [GO:0034362]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; secretory granule lumen [GO:0034774]; spherical high-density lipoprotein particle [GO:0034366]; very-low-density lipoprotein particle [GO:0034361],SUBCELLULAR LOCATION: Secreted.,APOA1,"SIGNAL 1 18 {ECO:0000269|PubMed:6328445, ECO:0000269|PubMed:6409108}."
P02649,blood microparticle [GO:0072562]; chylomicron [GO:0042627]; clathrin-coated endocytic vesicle membrane [GO:0030669]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; discoidal high-density lipoprotein particle [GO:0034365]; early endosome [GO:0005769]; endocytic vesicle lumen [GO:0071682]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; high-density lipoprotein particle [GO:0034364]; intermediate-density lipoprotein particle [GO:0034363]; lipoprotein particle [GO:1990777]; low-density lipoprotein particle [GO:0034362]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; synaptic cleft [GO:0043083]; very-low-density lipoprotein particle [GO:0034361],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:2498325}. Secreted, extracellular space {ECO:0000269|PubMed:8340399}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:9488694}. Note=In the plasma, APOE is associated with chylomicrons, chylomicrons remnants, VLDL, LDL and HDL lipoproteins (PubMed:1911868, PubMed:8340399). Lipid poor oligomeric APOE is associated with the extracellular matrix in a calcium- and heparan-sulfate proteoglycans-dependent manner (PubMed:9488694). Lipidation induces the release from the extracellular matrix (PubMed:9488694). {ECO:0000269|PubMed:1911868, ECO:0000269|PubMed:8340399, ECO:0000269|PubMed:9488694}.",APOE,SIGNAL 1 18 {ECO:0000269|PubMed:7068630}.
P02652,blood microparticle [GO:0072562]; chylomicron [GO:0042627]; cytosol [GO:0005829]; early endosome [GO:0005769]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; high-density lipoprotein particle [GO:0034364]; spherical high-density lipoprotein particle [GO:0034366]; very-low-density lipoprotein particle [GO:0034361],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:24116940}.,APOA2,SIGNAL 1 18 {ECO:0000269|PubMed:6328445}.
P02654,chylomicron [GO:0042627]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; high-density lipoprotein particle [GO:0034364]; very-low-density lipoprotein particle [GO:0034361],SUBCELLULAR LOCATION: Secreted {ECO:0000303|PubMed:2835369}.,APOC1,"SIGNAL 1 26 {ECO:0000269|PubMed:166984, ECO:0000269|PubMed:4369340}."
P02655,chylomicron [GO:0042627]; early endosome [GO:0005769]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intermediate-density lipoprotein particle [GO:0034363]; low-density lipoprotein particle [GO:0034362]; spherical high-density lipoprotein particle [GO:0034366]; very-low-density lipoprotein particle [GO:0034361],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:3525527}.,APOC2 APC2,"SIGNAL 1 22 {ECO:0000269|PubMed:194244, ECO:0000269|PubMed:6706938}."
P02656,chylomicron [GO:0042627]; collagen-containing extracellular matrix [GO:0062023]; early endosome [GO:0005769]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intermediate-density lipoprotein particle [GO:0034363]; spherical high-density lipoprotein particle [GO:0034366]; very-low-density lipoprotein particle [GO:0034361],"SUBCELLULAR LOCATION: Secreted {ECO:0000303|PubMed:18201179, ECO:0000303|PubMed:22510806}.",APOC3,"SIGNAL 1 20 {ECO:0000269|PubMed:3949020, ECO:0000269|PubMed:4846755}."
P02671,blood microparticle [GO:0072562]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; fibrinogen complex [GO:0005577]; plasma membrane [GO:0005886]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:19296670, ECO:0000269|PubMed:9628725}.",FGA,"SIGNAL 1 19 {ECO:0000269|PubMed:518846, ECO:0000269|Ref.10, ECO:0000269|Ref.14}."
P02675,blood microparticle [GO:0072562]; cell cortex [GO:0005938]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; fibrinogen complex [GO:0005577]; plasma membrane [GO:0005886]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10074346, ECO:0000269|PubMed:19296670, ECO:0000269|PubMed:9628725}.",FGB,"SIGNAL 1 30 {ECO:0000269|PubMed:420779, ECO:0000269|PubMed:936108, ECO:0000269|Ref.11, ECO:0000269|Ref.13}."
P02679,blood microparticle [GO:0072562]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; fibrinogen complex [GO:0005577]; plasma membrane [GO:0005886]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10074346, ECO:0000269|PubMed:19296670, ECO:0000269|PubMed:9628725}.",FGG PRO2061,"SIGNAL 1 26 {ECO:0000269|PubMed:8509453, ECO:0000269|Ref.9}."
P02741,extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,CRP PTX1,SIGNAL 1 18 {ECO:0000269|PubMed:762075}.
P02743,blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Secreted.,APCS PTX2,"SIGNAL 1 19 {ECO:0000269|PubMed:4055725, ECO:0000269|PubMed:81686}."
P02745,cell [GO:0005623]; collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; complement component C1 complex [GO:0005602]; extracellular region [GO:0005576]; postsynapse [GO:0098794]; synapse [GO:0045202],SUBCELLULAR LOCATION: Secreted.,C1QA,SIGNAL 1 22 {ECO:0000269|PubMed:486087}.
P02746,blood microparticle [GO:0072562]; cell [GO:0005623]; collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; complement component C1 complex [GO:0005602]; extracellular region [GO:0005576]; postsynapse [GO:0098794]; synapse [GO:0045202],SUBCELLULAR LOCATION: Secreted.,C1QB,"SIGNAL 1 27 {ECO:0000269|PubMed:486087, ECO:0000269|PubMed:708376}."
P02747,blood microparticle [GO:0072562]; cell [GO:0005623]; collagen-containing extracellular matrix [GO:0062023]; collagen trimer [GO:0005581]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; postsynapse [GO:0098794]; synapse [GO:0045202],SUBCELLULAR LOCATION: Secreted.,C1QC C1QG,SIGNAL 1 28 {ECO:0000269|PubMed:486087}.
P02748,blood microparticle [GO:0072562]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane attack complex [GO:0005579]; other organism cell membrane [GO:0044218]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:22832194, ECO:0000269|PubMed:26841934, ECO:0000269|PubMed:8603752, ECO:0000269|PubMed:9212048, ECO:0000269|PubMed:9634479}. Target cell membrane {ECO:0000269|PubMed:26841934, ECO:0000269|PubMed:30111885, ECO:0000269|PubMed:9212048}; Multi-pass membrane protein {ECO:0000269|PubMed:26841934}. Note=Secreted as soluble monomer. Oligomerizes at target membranes, forming a pre-pore. A conformation change then leads to the formation of a 100 Angstrom diameter pore. {ECO:0000269|PubMed:26841934, ECO:0000269|PubMed:30111885, ECO:0000269|PubMed:4055801, ECO:0000269|PubMed:9634479}.",C9,SIGNAL 1 21 {ECO:0000269|PubMed:6095282}.
P02749,cell surface [GO:0009986]; chylomicron [GO:0042627]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; platelet dense granule lumen [GO:0031089]; very-low-density lipoprotein particle [GO:0034361],SUBCELLULAR LOCATION: Secreted.,APOH B2G1,"SIGNAL 1 19 {ECO:0000269|PubMed:11250549, ECO:0000269|PubMed:1602135, ECO:0000269|PubMed:2349221, ECO:0000269|PubMed:6587378}."
P02750,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Secreted.,LRG1 LRG,SIGNAL 1 35 {ECO:0000269|PubMed:3856868}.
P02751,apical plasma membrane [GO:0016324]; basement membrane [GO:0005604]; blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; fibrinogen complex [GO:0005577]; platelet alpha granule lumen [GO:0031093],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000305|PubMed:29100092}.",FN1 FN,SIGNAL 1 31 {ECO:0000269|PubMed:6630202}.
P02753,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12237133, ECO:0000269|PubMed:2444024, ECO:0000269|PubMed:5541771}.",RBP4 PRO2222,"SIGNAL 1 18 {ECO:0000269|PubMed:2444024, ECO:0000269|PubMed:573217, ECO:0000269|PubMed:6942701}."
P02760,blood microparticle [GO:0072562]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Secreted.,AMBP HCP ITIL,"SIGNAL 1 19 {ECO:0000269|PubMed:6164372, ECO:0000269|PubMed:6198962, ECO:0000269|Ref.12}."
P02763,blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; platelet alpha granule lumen [GO:0031093]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Secreted.,ORM1 AGP1,SIGNAL 1 18 {ECO:0000269|PubMed:4711474}.
P02765,blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; platelet alpha granule lumen [GO:0031093]; secretory granule lumen [GO:0034774],SUBCELLULAR LOCATION: Secreted.,AHSG FETUA PRO2743,"SIGNAL 1 18 {ECO:0000269|PubMed:12665801, ECO:0000269|PubMed:3944104}."
P02766,azurophil granule lumen [GO:0035578]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Secreted. Cytoplasm.,TTR PALB,"SIGNAL 1 20 {ECO:0000269|PubMed:12665801, ECO:0000269|PubMed:1517749, ECO:0000269|PubMed:3135807, ECO:0000269|PubMed:4607556, ECO:0000269|PubMed:6583672, ECO:0000269|PubMed:6651852}."
P02768,blood microparticle [GO:0072562]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; platelet alpha granule lumen [GO:0031093]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Secreted.,ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341,SIGNAL 1 18
P02771,cytoplasm [GO:0005737]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,AFP HPAFP,SIGNAL 1 18 {ECO:0000269|PubMed:1709810}.
P02774,blood microparticle [GO:0072562]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosomal lumen [GO:0043202],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:2423133}.,GC,"SIGNAL 1 16 {ECO:0000269|PubMed:218624, ECO:0000269|PubMed:2423133}."
P02778,external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:21183794}.,CXCL10 INP10 SCYB10,"SIGNAL 1 21 {ECO:0000269|PubMed:10233762, ECO:0000269|PubMed:11559369, ECO:0000269|PubMed:8423327}."
P02786,basolateral plasma membrane [GO:0016323]; blood microparticle [GO:0072562]; cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasmic vesicle [GO:0031410]; early endosome [GO:0005769]; endosome [GO:0005768]; endosome membrane [GO:0010008]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; HFE-transferrin receptor complex [GO:1990712]; integral component of plasma membrane [GO:0005887]; melanosome [GO:0042470]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:17081065}; Single-pass type II membrane protein {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:17081065}.; SUBCELLULAR LOCATION: Transferrin receptor protein 1, serum form: Secreted {ECO:0000269|PubMed:17081065}.",TFRC,
P02787,apical plasma membrane [GO:0016324]; basal part of cell [GO:0045178]; basal plasma membrane [GO:0009925]; blood microparticle [GO:0072562]; cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle membrane [GO:0030665]; cytoplasmic vesicle [GO:0031410]; early endosome [GO:0005769]; endocytic vesicle [GO:0030139]; endoplasmic reticulum lumen [GO:0005788]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extrinsic component of external side of plasma membrane [GO:0031232]; HFE-transferrin receptor complex [GO:1990712]; late endosome [GO:0005770]; perinuclear region of cytoplasm [GO:0048471]; recycling endosome [GO:0055037]; secretory granule lumen [GO:0034774]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Secreted.,TF PRO1400,SIGNAL 1 19 {ECO:0000269|PubMed:6833213}.
P02788,cell surface [GO:0009986]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleus [GO:0005634]; other organism cell membrane [GO:0044218]; phagocytic vesicle lumen [GO:0097013]; protein-containing complex [GO:0032991]; secretory granule [GO:0030141]; specific granule [GO:0042581]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Isoform 1: Secreted. Cytoplasmic granule. Note=Secreted into most exocrine fluids by various endothelial cells. Stored in the secondary granules of neutrophils.; SUBCELLULAR LOCATION: Isoform DeltaLf: Cytoplasm. Nucleus. Note=Mainly localized in the cytoplasm.,LTF GIG12 LF,SIGNAL 1 19 {ECO:0000269|PubMed:14573629}.
P02790,blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; endocytic vesicle lumen [GO:0071682]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,HPX,"SIGNAL 1 23 {ECO:0000269|PubMed:3855550, ECO:0000269|PubMed:6510521}."
P02792,autolysosome [GO:0044754]; azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; intracellular ferritin complex [GO:0008043]; membrane [GO:0016020],,FTL,
P02794,autolysosome [GO:0044754]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; intracellular ferritin complex [GO:0008043]; nucleus [GO:0005634]; tertiary granule lumen [GO:1904724],,FTH1 FTH FTHL6 OK/SW-cl.84 PIG15,
P02795,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],,MT2A CES1 MT2,
P03372,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; transcriptionally active chromatin [GO:0035327]; transcriptional preinitiation complex [GO:0097550],"SUBCELLULAR LOCATION: Isoform 1: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00407, ECO:0000269|PubMed:12682286, ECO:0000269|PubMed:20074560}. Cytoplasm {ECO:0000269|PubMed:12682286, ECO:0000269|PubMed:24498420}. Cell membrane {ECO:0000269|PubMed:12682286}; Peripheral membrane protein {ECO:0000269|PubMed:12682286}; Cytoplasmic side {ECO:0000269|PubMed:12682286}. Note=A minor fraction is associated with the inner membrane.; SUBCELLULAR LOCATION: Isoform 3: Nucleus. Cytoplasm. Cell membrane; Peripheral membrane protein; Cytoplasmic side. Cell membrane; Single-pass type I membrane protein. Note=Associated with the inner membrane via palmitoylation (Probable). At least a subset exists as a transmembrane protein with a N-terminal extracellular domain. {ECO:0000305}.; SUBCELLULAR LOCATION: Nucleus. Golgi apparatus. Cell membrane. Note=Colocalizes with ZDHHC7 and ZDHHC21 in the Golgi apparatus where most probably palmitoylation occurs. Associated with the plasma membrane when palmitoylated.",ESR1 ESR NR3A1,
P03950,angiogenin-PRI complex [GO:0032311]; basement membrane [GO:0005604]; cytoplasmic vesicle [GO:0031410]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle lumen {ECO:0000250|UniProtKB:Q3TMQ6}. Secreted {ECO:0000250|UniProtKB:P10152}. Nucleus {ECO:0000269|PubMed:12051708, ECO:0000269|PubMed:25372031}. Nucleus, nucleolus {ECO:0000269|PubMed:7945327}. Note=Rapidly endocytosed by target cells and translocated to the nucleus where it accumulates in the nucleolus and binds to DNA (PubMed:12051708). {ECO:0000269|PubMed:12051708}.",ANG RNASE5,SIGNAL 1 24 {ECO:0000269|PubMed:2866794}.
P03951,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Secreted.,F11,SIGNAL 1 18
P03952,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Secreted.,KLKB1 KLK3,SIGNAL 1 19
P03956,extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000305|PubMed:2167156}.",MMP1 CLG,SIGNAL 1 19
P03973,collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; specific granule lumen [GO:0035580],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:2039600, ECO:0000269|PubMed:24352879, ECO:0000269|PubMed:3462719, ECO:0000269|PubMed:3485543}.",SLPI WAP4 WFDC4,"SIGNAL 1 25 {ECO:0000269|PubMed:2039600, ECO:0000269|PubMed:25946035, ECO:0000269|PubMed:3462719, ECO:0000269|PubMed:3485543}."
P04003,blood microparticle [GO:0072562]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Secreted.,C4BPA C4BP,SIGNAL 1 48 {ECO:0000269|PubMed:4033666}.
P04004,alphav-beta3 integrin-vitronectin complex [GO:0071062]; basement membrane [GO:0005604]; blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; intracellular membrane-bounded organelle [GO:0043231]; rough endoplasmic reticulum lumen [GO:0048237],"SUBCELLULAR LOCATION: Secreted, extracellular space.",VTN,"SIGNAL 1 19 {ECO:0000269|PubMed:631332, ECO:0000269|PubMed:7522053}."
P04040,cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; focal adhesion [GO:0005925]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]; membrane [GO:0016020]; mitochondrial intermembrane space [GO:0005758]; peroxisomal matrix [GO:0005782]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]; plasma membrane [GO:0005886]; secretory granule lumen [GO:0034774],SUBCELLULAR LOCATION: Peroxisome.,CAT,
P04062,endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extrinsic component of membrane [GO:0019898]; Golgi apparatus [GO:0005794]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000269|PubMed:17187079, ECO:0000269|PubMed:17897319, ECO:0000269|PubMed:18022370}; Peripheral membrane protein {ECO:0000269|PubMed:10781797, ECO:0000269|PubMed:18022370, ECO:0000269|PubMed:1848227}; Lumenal side {ECO:0000269|PubMed:18022370}. Note=Interaction with saposin-C promotes membrane association (PubMed:10781797). Targeting to lysosomes occurs through an alternative MPR-independent mechanism via SCARB2 (PubMed:18022370). {ECO:0000269|PubMed:10781797, ECO:0000269|PubMed:18022370}.",GBA GC GLUC,SIGNAL 1 39 {ECO:0000269|Ref.12}.
P04066,azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764],SUBCELLULAR LOCATION: Lysosome.,FUCA1 Nbla10230,SIGNAL 1 31 {ECO:0000255}.
P04070,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; Golgi lumen [GO:0005796],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25618265}. Golgi apparatus {ECO:0000269|PubMed:22531345, ECO:0000269|PubMed:25748729}. Endoplasmic reticulum {ECO:0000269|PubMed:22531345, ECO:0000269|PubMed:25748729}.",PROC,SIGNAL 1 18 {ECO:0000255}.
P04075,actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; I band [GO:0031674]; M band [GO:0031430]; membrane [GO:0016020]; nucleus [GO:0005634]; platelet alpha granule lumen [GO:0031093]; secretory granule lumen [GO:0034774]; sperm head [GO:0061827]; tertiary granule lumen [GO:1904724],"SUBCELLULAR LOCATION: Cytoplasm, myofibril, sarcomere, I band. Cytoplasm, myofibril, sarcomere, M line. Note=In skeletal muscle, accumulates around the M line and within the I band, colocalizing with FBP2 on both sides of the Z line in the absence of Ca(2+). {ECO:0000250}.",ALDOA ALDA,
P04080,collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; nucleolus [GO:0005730]; secretory granule lumen [GO:0034774]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11139332}. Nucleus {ECO:0000269|PubMed:11139332}.,CSTB CST6 STFB,
