Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P12956,"cytosol [GO:0005829]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; Ku70:Ku80 complex [GO:0043564]; membrane [GO:0016020]; nonhomologous end joining complex [GO:0070419]; nuclear chromosome, telomeric region [GO:0000784]; nuclear telomere cap complex [GO:0000783]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; secretory granule lumen [GO:0034774]; transcription factor complex [GO:0005667]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22442688}. Chromosome {ECO:0000269|PubMed:22442688}.,XRCC6 G22P1,
P13010,"cytosol [GO:0005829]; extracellular region [GO:0005576]; Ku70:Ku80 complex [GO:0043564]; membrane [GO:0016020]; nonhomologous end joining complex [GO:0070419]; nuclear chromosome, telomeric region [GO:0000784]; nuclear telomere cap complex [GO:0000783]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; ribonucleoprotein complex [GO:1990904]; secretory granule lumen [GO:0034774]; site of DNA damage [GO:0090734]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22442688}. Nucleus, nucleolus {ECO:0000269|PubMed:22002106}. Chromosome {ECO:0000269|PubMed:22442688}.",XRCC5 G22P2,
P13639,aggresome [GO:0016235]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; membrane raft [GO:0045121]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; polysomal ribosome [GO:0042788]; ribonucleoprotein complex [GO:1990904]; secretory granule lumen [GO:0034774]; synapse [GO:0045202],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:25064856}. Nucleus {ECO:0000269|PubMed:24648518}. Note=Phosphorylation by CSK promotes cleavage and SUMOylation-dependent nuclear translocation of the C-terminal cleavage product. {ECO:0000269|PubMed:24648518}.,EEF2 EF2,
P13667,cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615]; melanosome [GO:0042470],SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:12643545}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). {ECO:0000269|PubMed:17081065}.,PDIA4 ERP70 ERP72,SIGNAL 1 20 {ECO:0000255}.
P14314,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; glucosidase II complex [GO:0017177]; intracellular membrane-bounded organelle [GO:0043231],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000255|PROSITE-ProRule:PRU10138, ECO:0000305|PubMed:10929008}.",PRKCSH G19P1,SIGNAL 1 14 {ECO:0000269|PubMed:12665801}.
P15151,cell-cell adherens junction [GO:0005913]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Isoform Alpha: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform Delta: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform Beta: Secreted.; SUBCELLULAR LOCATION: Isoform Gamma: Secreted.,PVR PVS,SIGNAL 1 20 {ECO:0000255}.
P15313,"apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extrinsic component of synaptic vesicle membrane [GO:0098850]; lateral plasma membrane [GO:0016328]; microvillus [GO:0005902]; proton-transporting V-type ATPase, V1 domain [GO:0033180]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]",SUBCELLULAR LOCATION: Endomembrane system; Peripheral membrane protein. Note=Endomembrane.,ATP6V1B1 ATP6B1 VATB VPP3,
P16035,cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; growth cone [GO:0030426]; neuronal cell body [GO:0043025]; specific granule lumen [GO:0035580]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Secreted.,TIMP2,"SIGNAL 1 26 {ECO:0000269|PubMed:1480041, ECO:0000269|PubMed:1730286, ECO:0000269|PubMed:2793861}."
P16401,nuclear chromatin [GO:0000790]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nucleosome [GO:0000786]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=According to PubMed:15911621 more commonly found in heterochromatin. According to PubMed:10997781 associates with actively transcribed chromatin and not heterochromatin.,HIST1H1B H1F5,
P16519,dendrite [GO:0030425]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; neuron projection [GO:0043005]; nucleus [GO:0005634]; perikaryon [GO:0043204]; secretory granule [GO:0030141]; transport vesicle [GO:0030133],"SUBCELLULAR LOCATION: Cytoplasmic vesicle, secretory vesicle. Secreted {ECO:0000269|PubMed:28719828}. Note=Localized in the secretion granules.",PCSK2 NEC2,SIGNAL 1 25 {ECO:0000255}.
P17936,endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; insulin-like growth factor binding protein complex [GO:0016942]; insulin-like growth factor ternary complex [GO:0042567]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:20353938}.,IGFBP3 IBP3,"SIGNAL 1 27 {ECO:0000269|PubMed:15340161, ECO:0000269|PubMed:1697583, ECO:0000269|PubMed:1726837}."
P18065,apical plasma membrane [GO:0016324]; cytoplasmic vesicle [GO:0031410]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,IGFBP2 BP2 IBP2,SIGNAL 1 35
P19022,apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; catenin complex [GO:0016342]; cell-cell adherens junction [GO:0005913]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; endoplasmic reticulum lumen [GO:0005788]; fascia adherens [GO:0005916]; focal adhesion [GO:0005925]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic specialization membrane [GO:0099060]; integral component of presynaptic active zone membrane [GO:0099059]; intercalated disc [GO:0014704]; lamellipodium [GO:0030027]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; postsynaptic density [GO:0014069]; sarcolemma [GO:0042383]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P15116}; Single-pass type I membrane protein {ECO:0000255}. Cell membrane, sarcolemma {ECO:0000250|UniProtKB:P15116}. Cell junction {ECO:0000269|PubMed:28169360}. Cell surface {ECO:0000250|UniProtKB:P15116}. Note=Colocalizes with TMEM65 at the intercalated disk in cardiomyocytes. Colocalizes with OBSCN at the intercalated disk and at sarcolemma in cardiomyocytes. {ECO:0000250|UniProtKB:P15116}.",CDH2 CDHN NCAD,SIGNAL 1 25 {ECO:0000255}.
P19338,cell cortex [GO:0005938]; cytoplasmic ribonucleoprotein granule [GO:0036464]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus, nucleolus. Cytoplasm. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.",NCL,
P20700,lamin filament [GO:0005638]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus inner membrane; Lipid-anchor; Nucleoplasmic side.,LMNB1 LMN2 LMNB,
P20827,anchored component of plasma membrane [GO:0046658]; extracellular region [GO:0005576]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:18794797}; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:18794797}.; SUBCELLULAR LOCATION: Ephrin-A1, secreted form: Secreted {ECO:0000269|PubMed:18794797}.",EFNA1 EPLG1 LERK1 TNFAIP4,SIGNAL 1 18 {ECO:0000269|PubMed:15340161}.
P20908,basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; collagen type V trimer [GO:0005588]; endoplasmic reticulum lumen [GO:0005788]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000255|PROSITE-ProRule:PRU00793}.",COL5A1,SIGNAL 1 37 {ECO:0000255}.
P20962,nucleus [GO:0005634],,PTMS,
P21246,basement membrane [GO:0005604]; cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; neuromuscular junction [GO:0031594]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; presynapse [GO:0098793]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:1733956, ECO:0000269|PubMed:8241100}.",PTN HBNF1 NEGF1,"SIGNAL 1 32 {ECO:0000269|PubMed:1733956, ECO:0000269|PubMed:2388713, ECO:0000269|PubMed:8241100}."
P22234,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020],,PAICS ADE2 AIRC PAIS,
P22314,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:1376922}. Mitochondrion {ECO:0000269|PubMed:1376922}. Nucleus {ECO:0000269|PubMed:1376922, ECO:0000269|PubMed:22456334}.; SUBCELLULAR LOCATION: Isoform 1: Nucleus {ECO:0000269|PubMed:7528747, ECO:0000269|PubMed:9099746}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:7528747}.",UBA1 A1S9T UBE1,
P22692,endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,IGFBP4 IBP4,"SIGNAL 1 21 {ECO:0000269|PubMed:1709161, ECO:0000269|PubMed:1709585, ECO:0000269|PubMed:1726835}."
P23368,mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Mitochondrion matrix.,ME2,
P23588,cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; polysome [GO:0005844],,EIF4B,
P24821,basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; interstitial matrix [GO:0005614]; membrane [GO:0016020]; perisynaptic extracellular matrix [GO:0098966],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.",TNC HXB,SIGNAL 1 22 {ECO:0000269|PubMed:1707164}.
P25398,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm.,RPS12,
P25786,"centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; polysome [GO:0005844]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12181345}. Nucleus {ECO:0000269|PubMed:12181345}.,PSMA1 HC2 NU PROS30 PSC2,
P26368,commitment complex [GO:0000243]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2AF [GO:0089701]; U2-type prespliceosome [GO:0071004],SUBCELLULAR LOCATION: Nucleus.,U2AF2 U2AF65,
P26373,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634],,RPL13 BBC1 OK/SW-cl.46,
P26641,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleus [GO:0005634],,EEF1G EF1G PRO1608,
P27695,"centrosome [GO:0005813]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; mitochondrion [GO:0005739]; nuclear chromosome, telomeric region [GO:0000784]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; ribosome [GO:0005840]; transcription factor complex [GO:0005667]","SUBCELLULAR LOCATION: Nucleus. Nucleus, nucleolus. Nucleus speckle. Endoplasmic reticulum. Cytoplasm. Note=Detected in the cytoplasm of B-cells stimulated to switch (By similarity). Colocalized with SIRT1 in the nucleus. Colocalized with YBX1 in nuclear speckles after genotoxic stress. Together with OGG1 is recruited to nuclear speckles in UVA-irradiated cells. Colocalized with nucleolin and NPM1 in the nucleolus. Its nucleolar localization is cell cycle dependent and requires active rRNA transcription. Colocalized with calreticulin in the endoplasmic reticulum. Translocation from the nucleus to the cytoplasm is stimulated in presence of nitric oxide (NO) and function in a CRM1-dependent manner, possibly as a consequence of demasking a nuclear export signal (amino acid position 64-80). S-nitrosylation at Cys-93 and Cys-310 regulates its nuclear-cytosolic shuttling. Ubiquitinated form is localized predominantly in the cytoplasm. {ECO:0000250}.; SUBCELLULAR LOCATION: DNA-(apurinic or apyrimidinic site) lyase, mitochondrial: Mitochondrion. Note=The cleaved APEX2 is only detected in mitochondria (By similarity). Translocation from the cytoplasm to the mitochondria is mediated by ROS signaling and cleavage mediated by granzyme A. Tom20-dependent translocated mitochondrial APEX1 level is significantly increased after genotoxic stress. {ECO:0000250}.",APEX1 APE APE1 APEX APX HAP1 REF1,
P28300,collagen trimer [GO:0005581]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:31152061}. Secreted, extracellular space.",LOX,SIGNAL 1 21 {ECO:0000250|UniProtKB:P16636}.
P29401,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nuclear body [GO:0016604]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; peroxisome [GO:0005777]; vesicle [GO:0031982],,TKT,
P30041,azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16186110, ECO:0000269|PubMed:19188445, ECO:0000269|PubMed:9497358}. Lysosome {ECO:0000250|UniProtKB:O35244}. Note=Also found in lung secretory organelles (lamellar bodies). {ECO:0000250|UniProtKB:O35244}.",PRDX6 AOP2 KIAA0106,
P30101,cell surface [GO:0009986]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; melanosome [GO:0042470]; MHC class I peptide loading complex [GO:0042824]; nucleus [GO:0005634]; phagocytic vesicle [GO:0045335]; recycling endosome membrane [GO:0055038],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:23826168}. Endoplasmic reticulum lumen {ECO:0000250}. Melanosome {ECO:0000269|PubMed:12643545, ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:12643545). {ECO:0000269|PubMed:12643545}.",PDIA3 ERP57 ERP60 GRP58,"SIGNAL 1 24 {ECO:0000244|PubMed:25944712, ECO:0000269|PubMed:12665801, ECO:0000269|PubMed:1286669, ECO:0000269|PubMed:7487104, ECO:0000269|PubMed:9150948, ECO:0000269|PubMed:9399589}."
P31939,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; plasma membrane [GO:0005886],,ATIC PURH OK/SW-cl.86,
P32519,nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus.,ELF1,
P33316,extracellular exosome [GO:0070062]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Isoform 2: Nucleus {ECO:0000269|PubMed:8631816, ECO:0000269|PubMed:9070952}.; SUBCELLULAR LOCATION: Isoform 3: Mitochondrion {ECO:0000269|PubMed:8631816, ECO:0000269|PubMed:9070952}.",DUT,
P33991,"MCM complex [GO:0042555]; membrane [GO:0016020]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]",SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.,MCM4 CDC21,
P35318,cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,ADM AM,SIGNAL 1 21 {ECO:0000250|UniProtKB:P53366}.
P35555,basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; microfibril [GO:0001527],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:24982166}. Note=Fibrillin-1 and Asprosin chains are still linked together during the secretion from cells, but are subsequently separated by furin (PubMed:24982166). {ECO:0000269|PubMed:24982166}.; SUBCELLULAR LOCATION: Asprosin: Secreted {ECO:0000269|PubMed:27087445}. Note=Secreted into the plasma. {ECO:0000269|PubMed:27087445}.; SUBCELLULAR LOCATION: Fibrillin-1: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:11461921, ECO:0000269|PubMed:24982166}.",FBN1 FBN,SIGNAL 1 24 {ECO:0000269|PubMed:10636927}.
P35580,actomyosin [GO:0042641]; brush border [GO:0005903]; cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic spine [GO:0043197]; extracellular exosome [GO:0070062]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; lamellipodium [GO:0030027]; midbody [GO:0030496]; myosin complex [GO:0016459]; myosin II complex [GO:0016460]; myosin II filament [GO:0097513]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; polysome [GO:0005844]; spindle [GO:0005819]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cell projection, lamellipodium {ECO:0000269|PubMed:20052411, ECO:0000269|PubMed:22480440}. Note=Colocalizes with MCC at the leading edge of migrating cells.",MYH10,
P35968,cell junction [GO:0030054]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; membrane raft [GO:0045121]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; receptor complex [GO:0043235]; sorting endosome [GO:0097443],"SUBCELLULAR LOCATION: Cell junction {ECO:0000250}. Endoplasmic reticulum {ECO:0000269|PubMed:23529610}. Note=Localized with RAP1A at cell-cell junctions (By similarity). Colocalizes with ERN1 and XBP1 in the endoplasmic reticulum in endothelial cells in a vascular endothelial growth factor (VEGF)-dependent manner (PubMed:23529610). {ECO:0000250, ECO:0000269|PubMed:23529610}.; SUBCELLULAR LOCATION: Isoform 1: Cell membrane; Single-pass type I membrane protein. Cytoplasm. Nucleus. Cytoplasmic vesicle. Early endosome. Note=Detected on caveolae-enriched lipid rafts at the cell surface. Is recycled from the plasma membrane to endosomes and back again. Phosphorylation triggered by VEGFA binding promotes internalization and subsequent degradation. VEGFA binding triggers internalization and translocation to the nucleus.; SUBCELLULAR LOCATION: Isoform 2: Secreted {ECO:0000305}.; SUBCELLULAR LOCATION: Isoform 3: Secreted.",KDR FLK1 VEGFR2,SIGNAL 1 19 {ECO:0000255}.
P37837,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,TALDO1 TAL TALDO TALDOR,
P39687,cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Endoplasmic reticulum. Note=Translocates to the cytoplasm during the process of neuritogenesis (By similarity). Shuttles between nucleus and cytoplasm. {ECO:0000250}.,ANP32A C15orf1 LANP MAPM PHAP1,
P40394,cytosol [GO:0005829]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm.,ADH7,
P40926,cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:P04636}.,MDH2,
P42695,"condensed chromosome, centromeric region [GO:0000779]; membrane [GO:0016020]; nuclear condensin complex [GO:0000799]; nuclear pericentric heterochromatin [GO:0031618]; nucleoplasm [GO:0005654]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14532007}.,NCAPD3 CAPD3 KIAA0056,
P43364,cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15684378}. Cytoplasm {ECO:0000269|PubMed:15684378}.,MAGEA11 MAGE11,
P43487,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleus [GO:0005634],,RANBP1,
P46937,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; TEAD-1-YAP complex [GO:0071148]; TEAD-2-YAP complex [GO:0071149],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18158288, ECO:0000269|PubMed:18280240, ECO:0000269|PubMed:20048001, ECO:0000269|PubMed:22525271}. Nucleus {ECO:0000269|PubMed:17974916, ECO:0000269|PubMed:18158288, ECO:0000269|PubMed:18280240, ECO:0000269|PubMed:20048001, ECO:0000269|PubMed:22525271, ECO:0000269|PubMed:28169360, ECO:0000269|PubMed:30447097}. Note=Both phosphorylation and cell density can regulate its subcellular localization. Phosphorylation sequesters it in the cytoplasm by inhibiting its translocation into the nucleus. At low density, predominantly nuclear and is translocated to the cytoplasm at high density (PubMed:18158288, PubMed:20048001). PTPN14 induces translocation from the nucleus to the cytoplasm (PubMed:22525271). {ECO:0000269|PubMed:18158288, ECO:0000269|PubMed:20048001, ECO:0000269|PubMed:22525271}.",YAP1 YAP65,
P47914,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020],,RPL29,
P48444,COPI-coated vesicle [GO:0030137]; COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; transport vesicle [GO:0030133],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.",ARCN1 COPD,
P48643,cell body [GO:0044297]; centrosome [GO:0005813]; chaperonin-containing T-complex [GO:0005832]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; microtubule [GO:0005874]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20080638}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20080638}.",CCT5 CCTE KIAA0098,
P49006,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; extracellular exosome [GO:0070062]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:P28667}. Cell membrane {ECO:0000305|PubMed:22751924, ECO:0000305|PubMed:25255805}; Lipid-anchor {ECO:0000305|PubMed:25255805}. Note=Associates with the membrane via the insertion of the N-terminal N-myristoyl chain and the partial insertion of the effector domain. Association of the effector domain with membranes may be regulated by Ca(2+)/calmodulin. Colocalizes with F-actin at the leading edge of migrating cells (By similarity). In prostate cancers, shows strong expression at apical and/or basal regions of the cell and also has weak cytoplasmic expression (PubMed:22751924). {ECO:0000250|UniProtKB:P28667, ECO:0000269|PubMed:22751924}.",MARCKSL1 MLP MRP,
P49189,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9JLJ3}.",ALDH9A1 ALDH4 ALDH7 ALDH9,
P49368,cell body [GO:0044297]; chaperonin-containing T-complex [GO:0005832]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; microtubule [GO:0005874]; plasma membrane [GO:0005886]; zona pellucida receptor complex [GO:0002199],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,CCT3 CCTG TRIC5,
P49458,"cytosol [GO:0005829]; signal recognition particle, endoplasmic reticulum targeting [GO:0005786]; signal recognition particle receptor complex [GO:0005785]",SUBCELLULAR LOCATION: Cytoplasm.,SRP9,
P49736,"chromatin [GO:0000785]; cytoplasm [GO:0005737]; MCM complex [GO:0042555]; microtubule cytoskeleton [GO:0015630]; nuclear chromosome, telomeric region [GO:0000784]; nuclear origin of replication recognition complex [GO:0005664]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8175912}.,MCM2 BM28 CCNL1 CDCL1 KIAA0030,
