Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P08195,amino acid transport complex [GO:1990184]; apical plasma membrane [GO:0016324]; cell junction [GO:0030054]; cell surface [GO:0009986]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000269|PubMed:11742812}. Cell membrane {ECO:0000269|PubMed:10391915, ECO:0000269|PubMed:10574970, ECO:0000269|PubMed:11311135, ECO:0000269|PubMed:11389679, ECO:0000269|PubMed:11557028, ECO:0000269|PubMed:11564694, ECO:0000269|PubMed:12117417, ECO:0000269|PubMed:12225859, ECO:0000269|PubMed:15769744, ECO:0000269|PubMed:16496379, ECO:0000269|PubMed:25998567, ECO:0000269|PubMed:3476959, ECO:0000269|PubMed:3480538, ECO:0000269|PubMed:9751058, ECO:0000269|PubMed:9829974}; Single-pass type II membrane protein {ECO:0000269|PubMed:30867591}. Cell junction {ECO:0000250|UniProtKB:P10852}. Lysosome membrane {ECO:0000269|PubMed:25998567}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). Localized at the plasma membrane when associated with SLC7A5 or SLC7A8 (PubMed:9751058, PubMed:11311135). Localized to the apical membrane of placental syncytiotrophoblastic cells (PubMed:11742812). Recruited to lysosomes by LAPTM4B (PubMed:25998567). Located selectively at cell-cell adhesion sites (By similarity). Colocalized with SLC7A8/LAT2 at the basolateral membrane of kidney proximal tubules and small intestine epithelia. Expressed in both luminal and abluminal membranes of brain capillary endothelial cells (By similarity). {ECO:0000250, ECO:0000269|PubMed:11311135, ECO:0000269|PubMed:11742812, ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:25998567, ECO:0000269|PubMed:9751058}.",SLC3A2 MDU1,
P08236,azurophil granule lumen [GO:0035578]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal lumen [GO:0043202]; membrane [GO:0016020],SUBCELLULAR LOCATION: Lysosome.,GUSB,SIGNAL 1 22 {ECO:0000269|PubMed:1311180}.
P08238,apical plasma membrane [GO:0016324]; aryl hydrocarbon receptor complex [GO:0034751]; axonal growth cone [GO:0044295]; basolateral plasma membrane [GO:0016323]; brush border membrane [GO:0031526]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic growth cone [GO:0044294]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; HSP90-CDC37 chaperone complex [GO:1990565]; inclusion body [GO:0016234]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; membrane [GO:0016020]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ooplasm [GO:1990917]; perinuclear region of cytoplasm [GO:0048471]; protein-containing complex [GO:0032991]; secretory granule lumen [GO:0034774]; sperm head plasma membrane [GO:1990913],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16580629, ECO:0000269|PubMed:18239673, ECO:0000269|PubMed:24880080, ECO:0000269|PubMed:9482106}. Melanosome {ECO:0000269|PubMed:17081065}. Nucleus {ECO:0000269|PubMed:18239673}. Secreted {ECO:0000269|PubMed:20599762}. Cell membrane {ECO:0000269|PubMed:20599762}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV (PubMed:17081065). Translocates with BIRC2 from the nucleus to the cytoplasm during differentiation (PubMed:18239673). Secreted when associated with TGFB1 processed form (LAP) (PubMed:20599762). {ECO:0000269|PubMed:17081065, ECO:0000269|PubMed:18239673, ECO:0000269|PubMed:20599762}.",HSP90AB1 HSP90B HSPC2 HSPCB,
P08243,cytosol [GO:0005829],,ASNS TS11,
P08253,collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; sarcomere [GO:0030017],"SUBCELLULAR LOCATION: Isoform 1: Secreted, extracellular space, extracellular matrix {ECO:0000305|PubMed:2834383}. Membrane. Nucleus. Note=Colocalizes with integrin alphaV/beta3 at the membrane surface in angiogenic blood vessels and melanomas. Found in mitochondria, along microfibrils, and in nuclei of cardiomyocytes.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm. Mitochondrion.",MMP2 CLG4A,SIGNAL 1 29 {ECO:0000269|PubMed:2834383}.
P08294,collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi lumen [GO:0005796]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Secreted, extracellular space. Note=99% of EC-SOD is anchored to heparan sulfate proteoglycans in the tissue interstitium, and 1% is located in the vasculature in equilibrium between the plasma and the endothelium.",SOD3,SIGNAL 1 18
P08572,collagen-containing extracellular matrix [GO:0062023]; collagen type IV trimer [GO:0005587]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane.",COL4A2,SIGNAL 1 25
P08581,basal plasma membrane [GO:0009925]; cell surface [GO:0009986]; extracellular region [GO:0005576]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; receptor complex [GO:0043235],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: Isoform 3: Secreted.,MET,SIGNAL 1 24 {ECO:0000255}.
P08603,blood microparticle [GO:0072562]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,CFH HF HF1 HF2,SIGNAL 1 18 {ECO:0000269|PubMed:6215918}.
P08621,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:17656373}. Nucleus, nucleoplasm {ECO:0000269|PubMed:17656373, ECO:0000269|PubMed:21113136}. Note=Colocalizes with SCNM1 and LUC7L2 in nuclear speckles. {ECO:0000250|UniProtKB:Q62376}.",SNRNP70 RNPU1Z RPU1 SNRP70 U1AP1,
P08637,external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}. Secreted. Note=Exists also as a soluble receptor.,FCGR3A CD16A FCG3 FCGR3 IGFR3,SIGNAL 1 16 {ECO:0000255}.
P08670,cell leading edge [GO:0031252]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; intermediate filament [GO:0005882]; neuron projection [GO:0043005]; nuclear matrix [GO:0016363]; peroxisome [GO:0005777]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; polysome [GO:0005844]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21465480, ECO:0000269|PubMed:29496907}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:29496907}. Nucleus matrix {ECO:0000250|UniProtKB:P31000}.",VIM,
P08697,blood microparticle [GO:0072562]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; fibrinogen complex [GO:0005577]; platelet alpha granule lumen [GO:0031093],SUBCELLULAR LOCATION: Secreted.,SERPINF2 AAP PLI,"SIGNAL 1 27 {ECO:0000269|PubMed:1385210, ECO:0000269|PubMed:8484741}."
P08708,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; ribosome [GO:0005840]; synapse [GO:0045202],,RPS17 RPS17L,
P08727,apicolateral plasma membrane [GO:0016327]; cell periphery [GO:0071944]; costamere [GO:0043034]; cytosol [GO:0005829]; dystrophin-associated glycoprotein complex [GO:0016010]; extracellular exosome [GO:0070062]; intermediate filament [GO:0005882]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; terminal web [GO:1990357]; Z disc [GO:0030018],,KRT19,
P08758,collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endothelial microparticle [GO:0072563]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; intracellular [GO:0005622]; membrane [GO:0016020],,ANXA5 ANX5 ENX2 PP4,
P08833,endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794],SUBCELLULAR LOCATION: Secreted.,IGFBP1 IBP1,"SIGNAL 1 25 {ECO:0000269|PubMed:19765076, ECO:0000269|PubMed:2466665, ECO:0000269|PubMed:2971653}."
P08865,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cell membrane. Cytoplasm. Nucleus {ECO:0000255|HAMAP-Rule:MF_03016}. Note=67LR is found at the surface of the plasma membrane, with its C-terminal laminin-binding domain accessible to extracellular ligands. 37LRP is found at the cell surface, in the cytoplasm and in the nucleus (By similarity). Colocalizes with PPP1R16B in the cell membrane. {ECO:0000255|HAMAP-Rule:MF_03016}.",RPSA LAMBR LAMR1,
P09012,nucleoplasm [GO:0005654]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685],SUBCELLULAR LOCATION: Nucleus.,SNRPA,
P09211,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; secretory granule lumen [GO:0034774]; TRAF2-GSTP1 complex [GO:0097057]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19269317}. Mitochondrion {ECO:0000269|PubMed:19269317}. Nucleus {ECO:0000269|PubMed:19269317}. Note=The 83 N-terminal amino acids function as un uncleaved transit peptide, and arginine residues within it are crucial for mitochondrial localization.",GSTP1 FAEES3 GST3,
P09382,cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular [GO:0005622]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:14617626}.",LGALS1,
P09429,alphav-beta3 integrin-HMGB1 complex [GO:0035868]; cell surface [GO:0009986]; condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endosome [GO:0005768]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; secretory granule lumen [GO:0034774]; transcriptional repressor complex [GO:0017053],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12231511, ECO:0000269|PubMed:17114460, ECO:0000269|PubMed:20819940, ECO:0000269|PubMed:22869893, ECO:0000269|PubMed:27362237}. Chromosome {ECO:0000250|UniProtKB:P10103, ECO:0000250|UniProtKB:P63159, ECO:0000305}. Cytoplasm {ECO:0000269|PubMed:11154118, ECO:0000269|PubMed:12231511, ECO:0000269|PubMed:17114460, ECO:0000269|PubMed:20819940, ECO:0000269|PubMed:22869893}. Secreted {ECO:0000250|UniProtKB:P63158, ECO:0000269|PubMed:12231511, ECO:0000269|PubMed:14532127, ECO:0000269|PubMed:15944249, ECO:0000269|PubMed:19811284, ECO:0000269|PubMed:22869893}. Cell membrane {ECO:0000250|UniProtKB:P63158, ECO:0000250|UniProtKB:P63159, ECO:0000269|PubMed:11154118}; Peripheral membrane protein {ECO:0000250|UniProtKB:P63158, ECO:0000250|UniProtKB:P63159, ECO:0000269|PubMed:11154118}; Extracellular side {ECO:0000250|UniProtKB:P63158, ECO:0000250|UniProtKB:P63159, ECO:0000269|PubMed:11154118}. Endosome {ECO:0000250|UniProtKB:P63158}. Endoplasmic reticulum-Golgi intermediate compartment {ECO:0000250|UniProtKB:P63158}. Note=In basal state predominantly nuclear. Shuttles between the cytoplasm and the nucleus (PubMed:12231511, PubMed:17114460). Translocates from the nucleus to the cytoplasm upon autophagy stimulation (PubMed:20819940). Release from macrophages in the extracellular milieu requires the activation of NLRC4 or NLRP3 inflammasomes (By similarity). Passively released to the extracellular milieu from necrotic cells by diffusion, involving the fully reduced HGMB1 which subsequently gets oxidized (PubMed:19811284). Also released from apoptotic cells (PubMed:16855214, PubMed:18631454). Active secretion from a variety of immune and non-immune cells such as macrophages, monocytes, neutrophils, dendritic cells and natural killer cells in response to various stimuli such as LPS and cytokines involves a nonconventional secretory process via secretory lysosomes (PubMed:12231511, PubMed:14532127, PubMed:15944249). Secreted by plasma cells in response to LPS (By similarity). Found on the surface of activated platelets (PubMed:11154118). An increased chromatin association is observed when associated with the adenovirus protein pVII (PubMed:27362237). {ECO:0000250|UniProtKB:P63158, ECO:0000269|PubMed:11154118, ECO:0000269|PubMed:12231511, ECO:0000269|PubMed:14532127, ECO:0000269|PubMed:15944249, ECO:0000269|PubMed:16855214, ECO:0000269|PubMed:17114460, ECO:0000269|PubMed:18631454, ECO:0000269|PubMed:19811284, ECO:0000269|PubMed:20819940, ECO:0000269|PubMed:27362237, ECO:0000305|PubMed:20123072}.",HMGB1 HMG1,
P09486,basement membrane [GO:0005604]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; endocytic vesicle lumen [GO:0071682]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; glutamatergic synapse [GO:0098978]; nuclear matrix [GO:0016363]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093]; platelet alpha granule membrane [GO:0031092],"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000269|PubMed:2306517, ECO:0000269|PubMed:3400777, ECO:0000269|PubMed:7495300, ECO:0000269|PubMed:9457905}. Note=In or around the basement membrane.",SPARC ON,"SIGNAL 1 17 {ECO:0000269|PubMed:2306517, ECO:0000269|PubMed:3597437}."
P09496,clathrin coat [GO:0030118]; clathrin-coated endocytic vesicle [GO:0045334]; clathrin coat of coated pit [GO:0030132]; clathrin coat of trans-Golgi network vesicle [GO:0030130]; clathrin complex [GO:0071439]; clathrin vesicle coat [GO:0030125]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endolysosome membrane [GO:0036020]; membrane [GO:0016020]; plasma membrane [GO:0005886]; postsynaptic endocytic zone cytoplasmic component [GO:0099631]; presynaptic endocytic zone membrane [GO:0098835]; spindle [GO:0005819]; synaptic vesicle membrane [GO:0030672]; trans-Golgi network membrane [GO:0032588],"SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:21297582, ECO:0000305|PubMed:15858577}. Note=Cytoplasmic face of coated pits and vesicles. In complex with TACC3 and CKAP5 (forming the TACC3/ch-TOG/clathrin complex) localized to inter-microtubule bridges in mitotic spindles. {ECO:0000305}.",CLTA,
P09603,CSF1-CSF1R complex [GO:1990682]; endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:1531650, ECO:0000269|PubMed:3264877}; Single-pass type I membrane protein {ECO:0000269|PubMed:1531650, ECO:0000269|PubMed:3264877}.; SUBCELLULAR LOCATION: Processed macrophage colony-stimulating factor 1: Secreted, extracellular space.",CSF1,SIGNAL 1 32 {ECO:0000269|PubMed:3498652}.
P09651,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spliceosomal complex [GO:0005681],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:27694260}. Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs. Shuttles continuously between the nucleus and the cytoplasm along with mRNA. Component of ribonucleosomes (PubMed:17289661). {ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:27694260}.; SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17229681}. Note=(Microbial infection) In the course of viral infection, colocalizes with HCV NS5B at speckles in the cytoplasm in a HCV-replication dependent manner. {ECO:0000269|PubMed:17229681}.",HNRNPA1 HNRPA1,
P09668,alveolar lamellar body [GO:0097208]; collagen-containing extracellular matrix [GO:0062023]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]; multivesicular body lumen [GO:0097486]; secretory granule lumen [GO:0034774]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Lysosome.,CTSH CPSB,SIGNAL 1 22
P09758,basal plasma membrane [GO:0009925]; bicellular tight junction [GO:0005923]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; lateral plasma membrane [GO:0016328]; membrane [GO:0016020]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,TACSTD2 GA733-1 M1S1 TROP2,SIGNAL 1 26 {ECO:0000255}.
P09874,"membrane [GO:0016020]; mitochondrion [GO:0005739]; nuclear chromosome, telomeric region [GO:0000784]; nuclear envelope [GO:0005635]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; site of DNA damage [GO:0090734]; site of double-strand break [GO:0035861]; transcription factor complex [GO:0005667]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17177976, ECO:0000269|PubMed:21799911, ECO:0000269|PubMed:23230272}. Nucleus, nucleolus {ECO:0000269|PubMed:9518481}. Chromosome {ECO:0000269|PubMed:23230272, ECO:0000269|PubMed:26344098}. Note=Localizes to sites of DNA damage. {ECO:0000269|PubMed:23230272, ECO:0000269|PubMed:26344098}.",PARP1 ADPRT PPOL,
P09914,cytoplasm [GO:0005737]; cytosol [GO:0005829]; host cell [GO:0043657],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19008854, ECO:0000269|PubMed:21642987}.",IFIT1 G10P1 IFI56 IFNAI1 ISG56,
P09960,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; tertiary granule lumen [GO:1904724],SUBCELLULAR LOCATION: Cytoplasm.,LTA4H LTA4,
P09972,cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; secretory granule lumen [GO:0034774]; tertiary granule lumen [GO:1904724],,ALDOC ALDC,
P0C0L4,axon [GO:0030424]; blood microparticle [GO:0072562]; cell junction [GO:0030054]; dendrite [GO:0030425]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Secreted. Cell junction, synapse {ECO:0000269|PubMed:26814963}. Cell projection, axon {ECO:0000269|PubMed:26814963}. Cell projection, dendrite {ECO:0000269|PubMed:26814963}.",C4A CO4 CPAMD2,SIGNAL 1 19
P0CG47,cytoplasm [GO:0005737]; cytosol [GO:0005829]; endocytic vesicle membrane [GO:0030666]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; host cell [GO:0043657]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; vesicle [GO:0031982],SUBCELLULAR LOCATION: Ubiquitin: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.,UBB,
P0DOX8,extracellular region [GO:0005576]; immunoglobulin complex [GO:0019814]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Secreted {ECO:0000303|PubMed:20176268, ECO:0000303|PubMed:22158414}. Cell membrane {ECO:0000303|PubMed:20176268, ECO:0000303|PubMed:22158414}.",,
P0DP23,calcium channel complex [GO:0034704]; catalytic complex [GO:1902494]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; sarcomere [GO:0030017]; spindle microtubule [GO:0005876]; spindle pole [GO:0000922]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:16760425}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:16760425}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843}. Note=Distributed throughout the cell during interphase, but during mitosis becomes dramatically localized to the spindle poles and the spindle microtubules.",CALM1 CALM CAM CAM1,
P10124,extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; mast cell granule [GO:0042629]; platelet alpha granule lumen [GO:0031093],"SUBCELLULAR LOCATION: Cytoplasmic granule {ECO:0000269|PubMed:11154222}. Secreted, extracellular space {ECO:0000269|PubMed:11154222, ECO:0000269|PubMed:16870619}. Golgi apparatus {ECO:0000269|PubMed:11154222, ECO:0000269|PubMed:15136585}. Note=Found in mast cell granules and in cytoplasmic granules of cytolytic T lymphocytes from where it is secreted upon cell activation (By similarity). Secreted constitutively by endothelial cells and macrophages (PubMed:11154222). Located to Golgi apparatus during neutrophil differentiation (PubMed:15136585). {ECO:0000250|UniProtKB:P13609, ECO:0000269|PubMed:11154222, ECO:0000269|PubMed:15136585}.",SRGN PRG PRG1,"SIGNAL 1 27 {ECO:0000269|PubMed:3214420, ECO:0000269|PubMed:3402609}."
P10155,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; ribonucleoprotein complex [GO:1990904],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17289661}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.,RO60 SSA2 TROVE2,
P10253,azurophil granule membrane [GO:0035577]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; membrane [GO:0016020]; plasma membrane [GO:0005886]; tertiary granule membrane [GO:0070821],SUBCELLULAR LOCATION: Lysosome {ECO:0000269|PubMed:17897319}. Lysosome membrane {ECO:0000269|PubMed:17897319}.,GAA,SIGNAL 1 27 {ECO:0000255}.
P10412,nuclear chromatin [GO:0000790]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nuclear nucleosome [GO:0000788]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Mainly localizes in heterochromatin. Dysplays a punctuate staining pattern in the nucleus.,HIST1H1E H1F4,
P10451,cell projection [GO:0042995]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; perinuclear region of cytoplasm [GO:0048471],SUBCELLULAR LOCATION: Secreted.,SPP1 BNSP OPN PSEC0156,SIGNAL 1 16 {ECO:0000255}.
P10586,extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.,PTPRF LAR,SIGNAL 1 29 {ECO:0000255}.
P10599,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11118054, ECO:0000269|PubMed:9108029}. Cytoplasm {ECO:0000269|PubMed:11118054, ECO:0000269|PubMed:9108029}. Secreted {ECO:0000269|PubMed:1332947}. Note=Translocates from the cytoplasm into the nucleus after phorbol 12-myristate 13-acetate induction (PMA) (PubMed:9108029). Predominantly in the cytoplasm in non irradiated cells (PubMed:11118054). Radiation induces translocation of TRX from the cytoplasm to the nucleus (PubMed:11118054). Secreted by a leaderless secretory pathway (PubMed:1332947). {ECO:0000269|PubMed:11118054, ECO:0000269|PubMed:1332947, ECO:0000269|PubMed:9108029}.",TXN TRDX TRX TRX1,
P10600,cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; platelet alpha granule lumen [GO:0031093]; T-tubule [GO:0030315],"SUBCELLULAR LOCATION: Latency-associated peptide: Secreted, extracellular space, extracellular matrix {ECO:0000250|UniProtKB:P01137}.; SUBCELLULAR LOCATION: Transforming growth factor beta-3: Secreted {ECO:0000250|UniProtKB:P01137}.",TGFB3,SIGNAL 1 23 {ECO:0000255}.
P10619,azurophil granule lumen [GO:0035578]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Lysosome.,CTSA PPGB,"SIGNAL 1 28 {ECO:0000244|PubMed:25944712, ECO:0000269|PubMed:12665801, ECO:0000269|PubMed:1694176}."
P10643,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; membrane attack complex [GO:0005579],SUBCELLULAR LOCATION: Secreted.,C7,SIGNAL 1 22
