Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P04066,azurophil granule lumen [GO:0035578]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; lysosomal lumen [GO:0043202]; lysosome [GO:0005764],SUBCELLULAR LOCATION: Lysosome.,FUCA1 Nbla10230,SIGNAL 1 31 {ECO:0000255}.
P04075,actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; I band [GO:0031674]; M band [GO:0031430]; membrane [GO:0016020]; nucleus [GO:0005634]; platelet alpha granule lumen [GO:0031093]; secretory granule lumen [GO:0034774]; sperm head [GO:0061827]; tertiary granule lumen [GO:1904724],"SUBCELLULAR LOCATION: Cytoplasm, myofibril, sarcomere, I band. Cytoplasm, myofibril, sarcomere, M line. Note=In skeletal muscle, accumulates around the M line and within the I band, colocalizing with FBP2 on both sides of the Z line in the absence of Ca(2+). {ECO:0000250}.",ALDOA ALDA,
P04083,apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell-cell adherens junction [GO:0005913]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; cornified envelope [GO:0001533]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extrinsic component of endosome membrane [GO:0031313]; extrinsic component of external side of plasma membrane [GO:0031232]; extrinsic component of membrane [GO:0019898]; focal adhesion [GO:0005925]; lateral plasma membrane [GO:0016328]; mast cell granule [GO:0042629]; mitochondrial membrane [GO:0031966]; motile cilium [GO:0031514]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; phagocytic cup [GO:0001891]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383]; synaptic membrane [GO:0097060]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10772777, ECO:0000269|PubMed:19625660}. Cytoplasm {ECO:0000269|PubMed:10772777, ECO:0000269|PubMed:17008549, ECO:0000269|PubMed:19625660}. Cell projection, cilium {ECO:0000250|UniProtKB:P46193}. Cell membrane {ECO:0000269|PubMed:10772777}. Membrane {ECO:0000269|PubMed:17008549, ECO:0000269|PubMed:2532504, ECO:0000269|PubMed:8557678}; Peripheral membrane protein {ECO:0000269|PubMed:2532504, ECO:0000269|PubMed:8557678}. Endosome membrane {ECO:0000250|UniProtKB:P07150}; Peripheral membrane protein {ECO:0000250|UniProtKB:P07150}. Basolateral cell membrane {ECO:0000250|UniProtKB:P51662}. Apical cell membrane {ECO:0000250|UniProtKB:P10107}. Lateral cell membrane {ECO:0000250|UniProtKB:P10107}. Secreted {ECO:0000269|PubMed:17008549, ECO:0000269|PubMed:19625660, ECO:0000269|PubMed:25664854}. Secreted, extracellular space {ECO:0000269|PubMed:25664854}. Cell membrane {ECO:0000269|PubMed:10772777, ECO:0000269|PubMed:19625660, ECO:0000269|PubMed:25664854}; Peripheral membrane protein {ECO:0000269|PubMed:10772777, ECO:0000269|PubMed:19625660, ECO:0000269|PubMed:25664854}; Extracellular side {ECO:0000269|PubMed:10772777, ECO:0000269|PubMed:19625660, ECO:0000269|PubMed:25664854}. Secreted, extracellular exosome {ECO:0000269|PubMed:25664854}. Cytoplasmic vesicle, secretory vesicle lumen {ECO:0000269|PubMed:10772777}. Cell projection, phagocytic cup {ECO:0000250|UniProtKB:P10107}. Early endosome {ECO:0000250|UniProtKB:P19619}. Cytoplasmic vesicle membrane {ECO:0000250|UniProtKB:P19619}; Peripheral membrane protein {ECO:0000250|UniProtKB:P19619}. Note=Secreted, at least in part via exosomes and other secretory vesicles. Detected in exosomes and other extracellular vesicles (PubMed:25664854). Detected in gelatinase granules in resting neutrophils (PubMed:10772777). Secretion is increased in response to wounding and inflammation (PubMed:25664854). Secretion is increased upon T-cell activation (PubMed:17008549). Neutrophil adhesion to endothelial cells stimulates secretion via gelatinase granules, but foreign particle phagocytosis has no effect (PubMed:10772777). Colocalizes with actin fibers at phagocytic cups (By similarity). Displays calcium-dependent binding to phospholipid membranes (PubMed:2532504, PubMed:8557678). {ECO:0000250|UniProtKB:P10107, ECO:0000269|PubMed:10772777, ECO:0000269|PubMed:17008549, ECO:0000269|PubMed:2532504, ECO:0000269|PubMed:25664854, ECO:0000269|PubMed:8557678}.",ANXA1 ANX1 LPC1,
P04114,chylomicron [GO:0042627]; chylomicron remnant [GO:0034360]; clathrin-coated endocytic vesicle membrane [GO:0030669]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endocytic vesicle lumen [GO:0071682]; endoplasmic reticulum exit site [GO:0070971]; endoplasmic reticulum lumen [GO:0005788]; endoplasmic reticulum membrane [GO:0005789]; endosome lumen [GO:0031904]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; intermediate-density lipoprotein particle [GO:0034363]; intracellular membrane-bounded organelle [GO:0043231]; low-density lipoprotein particle [GO:0034362]; lysosomal lumen [GO:0043202]; mature chylomicron [GO:0034359]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; smooth endoplasmic reticulum [GO:0005790]; very-low-density lipoprotein particle [GO:0034361]; vesicle lumen [GO:0031983],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22580899}. Secreted {ECO:0000269|PubMed:22580899, ECO:0000269|PubMed:26224785}.",APOB,SIGNAL 1 27
P04156,anchored component of external side of plasma membrane [GO:0031362]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extrinsic component of membrane [GO:0019898]; Golgi apparatus [GO:0005794]; inclusion body [GO:0016234]; intracellular membrane-bounded organelle [GO:0043231]; membrane raft [GO:0045121]; nuclear membrane [GO:0031965]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069],"SUBCELLULAR LOCATION: Cell membrane; Lipid-anchor, GPI-anchor {ECO:0000269|PubMed:19936054}. Golgi apparatus {ECO:0000250|UniProtKB:P04925}. Note=Targeted to lipid rafts via association with the heparan sulfate chains of GPC1. Colocates, in the presence of Cu(2+), to vesicles in para- and perinuclear regions, where both proteins undergo internalization. Heparin displaces PRNP from lipid rafts and promotes endocytosis. {ECO:0000269|PubMed:19936054}.",PRNP ALTPRP PRIP PRP,SIGNAL 1 22 {ECO:0000250|UniProtKB:P04925}.
P04196,blood microparticle [GO:0072562]; cell surface [GO:0009986]; collagen-containing extracellular matrix [GO:0062023]; endolysosome [GO:0036019]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; platelet alpha granule lumen [GO:0031093],SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:21215706}.,HRG,SIGNAL 1 18 {ECO:0000269|PubMed:1459097}.
P04216,anchored component of external side of plasma membrane [GO:0031362]; apical plasma membrane [GO:0016324]; axolemma [GO:0030673]; cell surface [GO:0009986]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendrite membrane [GO:0032590]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; focal adhesion [GO:0005925]; growth cone [GO:0030426]; integral component of plasma membrane [GO:0005887]; membrane raft [GO:0045121]; neuronal cell body membrane [GO:0032809]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Lipid-anchor, GPI-anchor {ECO:0000250}.",THY1,SIGNAL 1 19
P04217,blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; ficolin-1-rich granule lumen [GO:1904813]; platelet alpha granule lumen [GO:0031093]; secretory granule lumen [GO:0034774],SUBCELLULAR LOCATION: Secreted.,A1BG,SIGNAL 1 21 {ECO:0000269|PubMed:3458201}.
P04275,collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; platelet alpha granule [GO:0031091]; platelet alpha granule lumen [GO:0031093]; Weibel-Palade body [GO:0033093],"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10961880}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:10961880}. Note=Localized to storage granules.",VWF F8VWF,SIGNAL 1 22 {ECO:0000269|PubMed:3495266}.
P04278,extracellular exosome [GO:0070062]; extracellular region [GO:0005576],"SUBCELLULAR LOCATION: Secreted {ECO:0000250}. Note=In testis, it is synthesized by the Sertoli cells, secreted into the lumen of the seminiferous tubule and transported to the epididymis. {ECO:0000250}.",SHBG,"SIGNAL 1 29 {ECO:0000269|PubMed:3542030, ECO:0000269|PubMed:3702459}."
P04406,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; GAIT complex [GO:0097452]; intracellular membrane-bounded organelle [GO:0043231]; lipid droplet [GO:0005811]; membrane [GO:0016020]; microtubule cytoskeleton [GO:0015630]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; ribonucleoprotein complex [GO:1990904]; vesicle [GO:0031982],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:12829261}. Nucleus {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:12829261}. Membrane {ECO:0000269|PubMed:12829261}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Translocates to the nucleus following S-nitrosylation and interaction with SIAH1, which contains a nuclear localization signal (By similarity). Postnuclear and Perinuclear regions. {ECO:0000250}.",GAPDH GAPD CDABP0047 OK/SW-cl.12,
P04632,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Cell membrane {ECO:0000250}. Note=Translocates to the plasma membrane upon calcium binding. {ECO:0000250}.,CAPNS1 CAPN4 CAPNS,
P04745,extracellular exosome [GO:0070062]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,AMY1A AMY1; AMY1B AMY1; AMY1C AMY1,SIGNAL 1 15 {ECO:0000255}.
P04792,axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; proteasome complex [GO:0000502]; spindle [GO:0005819]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10777697, ECO:0000269|PubMed:28144995}. Nucleus {ECO:0000269|PubMed:19464326}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:10777697}. Note=Cytoplasmic in interphase cells. Colocalizes with mitotic spindles in mitotic cells. Translocates to the nucleus during heat shock and resides in sub-nuclear structures known as SC35 speckles or nuclear splicing speckles. {ECO:0000269|PubMed:19464326}.",HSPB1 HSP27 HSP28,
P04843,cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; melanosome [GO:0042470]; membrane [GO:0016020]; oligosaccharyltransferase complex [GO:0008250]; rough endoplasmic reticulum [GO:0005791],"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:E2RQ08, ECO:0000250|UniProtKB:Q9GMB0}. Endoplasmic reticulum membrane; Single-pass type I membrane protein {ECO:0000305}. Melanosome. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV.",RPN1,SIGNAL 1 23
P04844,autophagosome membrane [GO:0000421]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; oligosaccharyltransferase complex [GO:0008250]; rough endoplasmic reticulum [GO:0005791],SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:F1PCT7}. Endoplasmic reticulum membrane; Multi-pass membrane protein {ECO:0000305}.,RPN2,SIGNAL 1 22 {ECO:0000269|PubMed:12665801}.
P04899,cell body [GO:0044297]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]; heterotrimeric G-protein complex [GO:0005834]; membrane [GO:0016020]; membrane raft [GO:0045121]; midbody [GO:0030496]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17635935}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:17635935}. Cell membrane {ECO:0000269|PubMed:17635935}. Membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}. Note=Localizes in the centrosomes of interphase and mitotic cells. Detected at the cleavage furrow and/or the midbody.",GNAI2 GNAI2B,
P04908,extracellular exosome [GO:0070062]; nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Chromosome.,HIST1H2AB H2AFM; HIST1H2AE H2AFA,
P05019,alphav-beta3 integrin-IGF-1-IGF1R complex [GO:0035867]; exocytic vesicle [GO:0070382]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; insulin-like growth factor binding protein complex [GO:0016942]; insulin-like growth factor ternary complex [GO:0042567]; platelet alpha granule lumen [GO:0031093],SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P05017}.,IGF1 IBP1,SIGNAL 1 21 {ECO:0000255}.
P05023,apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; caveola [GO:0005901]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; intercalated disc [GO:0014704]; melanosome [GO:0042470]; membrane [GO:0016020]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; sarcolemma [GO:0042383]; sodium:potassium-exchanging ATPase complex [GO:0005890]; T-tubule [GO:0030315],"SUBCELLULAR LOCATION: Cell membrane, sarcolemma {ECO:0000269|PubMed:7711835}; Multi-pass membrane protein {ECO:0000255}. Melanosome {ECO:0000269|PubMed:17081065}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. {ECO:0000269|PubMed:17081065}.",ATP1A1,
P05067,amyloid-beta complex [GO:0106003]; apical part of cell [GO:0045177]; astrocyte projection [GO:0097449]; axon [GO:0030424]; cell [GO:0005623]; cell-cell junction [GO:0005911]; cell surface [GO:0009986]; ciliary rootlet [GO:0035253]; clathrin-coated pit [GO:0005905]; COPII-coated ER to Golgi transport vesicle [GO:0030134]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendritic shaft [GO:0043198]; dendritic spine [GO:0043197]; early endosome [GO:0005769]; endoplasmic reticulum lumen [GO:0005788]; endosome [GO:0005768]; endosome lumen [GO:0031904]; endosome to plasma membrane transport vesicle [GO:0070381]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle [GO:0005798]; Golgi lumen [GO:0005796]; growth cone filopodium [GO:1990812]; growth cone lamellipodium [GO:1990761]; high-density lipoprotein particle [GO:0034364]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intermediate-density lipoprotein particle [GO:0034363]; lipoprotein particle [GO:1990777]; main axon [GO:0044304]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; neuromuscular junction [GO:0031594]; nuclear envelope lumen [GO:0005641]; nucleus [GO:0005634]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; platelet alpha granule lumen [GO:0031093]; presynaptic active zone [GO:0048786]; protein-containing complex [GO:0032991]; receptor complex [GO:0043235]; recycling endosome [GO:0055037]; rough endoplasmic reticulum [GO:0005791]; smooth endoplasmic reticulum [GO:0005790]; spindle midzone [GO:0051233]; synapse [GO:0045202]; synaptic vesicle [GO:0008021]; trans-Golgi network membrane [GO:0032588],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:10383380, ECO:0000269|PubMed:20580937, ECO:0000305|PubMed:25122912}; Single-pass type I membrane protein {ECO:0000269|PubMed:30630874, ECO:0000305|PubMed:10383380, ECO:0000305|PubMed:25122912}. Membrane {ECO:0000269|PubMed:2900137, ECO:0000305|PubMed:22584060}; Single-pass type I membrane protein {ECO:0000269|PubMed:2900137, ECO:0000269|PubMed:30630874, ECO:0000305|PubMed:22584060}. Perikaryon {ECO:0000269|PubMed:10341243}. Cell projection, growth cone {ECO:0000269|PubMed:10341243}. Membrane, clathrin-coated pit {ECO:0000269|PubMed:20580937}. Early endosome {ECO:0000269|PubMed:20580937}. Cytoplasmic vesicle {ECO:0000269|PubMed:20580937, ECO:0000269|PubMed:25122912}. Note=Cell surface protein that rapidly becomes internalized via clathrin-coated pits. Only a minor proportion is present at the cell membrane; most of the protein is present in intracellular vesicles (PubMed:20580937). During maturation, the immature APP (N-glycosylated in the endoplasmic reticulum) moves to the Golgi complex where complete maturation occurs (O-glycosylated and sulfated). After alpha-secretase cleavage, soluble APP is released into the extracellular space and the C-terminal is internalized to endosomes and lysosomes. Some APP accumulates in secretory transport vesicles leaving the late Golgi compartment and returns to the cell surface. APP sorts to the basolateral surface in epithelial cells. During neuronal differentiation, the Thr-743 phosphorylated form is located mainly in growth cones, moderately in neurites and sparingly in the cell body (PubMed:10341243). Casein kinase phosphorylation can occur either at the cell surface or within a post-Golgi compartment. Associates with GPC1 in perinuclear compartments. Colocalizes with SORL1 in a vesicular pattern in cytoplasm and perinuclear regions. {ECO:0000269|PubMed:10341243, ECO:0000269|PubMed:20580937}.; SUBCELLULAR LOCATION: Soluble APP-beta: Secreted {ECO:0000269|PubMed:10656250}.; SUBCELLULAR LOCATION: Amyloid-beta protein 42: Cell surface. Note=Associates with FPR2 at the cell surface and the complex is then rapidly internalized. {ECO:0000269|PubMed:11689470}.; SUBCELLULAR LOCATION: Gamma-secretase C-terminal fragment 59: Nucleus {ECO:0000269|PubMed:11544248}. Cytoplasm {ECO:0000269|PubMed:11544248}. Note=Located to both the cytoplasm and nuclei of neurons. It can be translocated to the nucleus through association with APBB1 (Fe65) (PubMed:11544248). In dopaminergic neurons, the phosphorylated Thr-743 form is localized to the nucleus (By similarity). {ECO:0000250|UniProtKB:P12023, ECO:0000269|PubMed:11544248}.",APP A4 AD1,"SIGNAL 1 17 {ECO:0000269|PubMed:12665801, ECO:0000269|PubMed:2900137, ECO:0000269|PubMed:3597385}."
P05090,cytoplasm [GO:0005737]; cytosolic ribosome [GO:0022626]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471],SUBCELLULAR LOCATION: Secreted.,APOD,SIGNAL 1 20 {ECO:0000269|PubMed:7918467}.
P05114,chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Cytoplasmic enrichment upon phosphorylation. The RNA edited version localizes to the nucleus.,HMGN1 HMG14,
P05141,integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrial inner membrane [GO:0005743]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; MMXD complex [GO:0071817]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.,SLC25A5 ANT2,
P05155,blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; platelet alpha granule lumen [GO:0031093],SUBCELLULAR LOCATION: Secreted.,SERPING1 C1IN C1NH,SIGNAL 1 22 {ECO:0000269|PubMed:6416294}.
P05156,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Secreted, extracellular space. Secreted {ECO:0000269|PubMed:6327681}.",CFI IF,SIGNAL 1 18
P05161,cytosol [GO:0005829]; extracellular region [GO:0005576]; nucleoplasm [GO:0005654],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22859821}. Secreted {ECO:0000269|PubMed:22859821}. Note=Exists in three distinct states: free within the cell, released into the extracellular space, or conjugated to target proteins.",ISG15 G1P2 UCRP,
P05198,cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 2B complex [GO:0005851]; eukaryotic translation initiation factor 2 complex [GO:0005850]; extracellular exosome [GO:0070062]; glial limiting end-foot [GO:0097451]; membrane [GO:0016020]; multi-eIF complex [GO:0043614]; nucleus [GO:0005634]; polysome [GO:0005844]; synapse [GO:0045202]; translation initiation ternary complex [GO:0044207],"SUBCELLULAR LOCATION: Cytoplasm, Stress granule {ECO:0000250|UniProtKB:Q6ZWX6}. Note=Colocalizes with NANOS3 in the stress granules. {ECO:0000250|UniProtKB:Q6ZWX6}.",EIF2S1 EIF2A,
P05204,chromatin [GO:0000785]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10739259}. Cytoplasm {ECO:0000269|PubMed:10739259}. Note=Cytoplasmic enrichment upon phosphorylation.,HMGN2 HMG17,
P05387,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; synapse [GO:0045202],,RPLP2 D11S2243E RPP2,
P05388,cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19188445}. Cytoplasm {ECO:0000269|PubMed:19188445}. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs (PubMed:19188445, PubMed:17289661). {ECO:0000269|PubMed:17289661, ECO:0000269|PubMed:19188445}.",RPLP0,
P05413,cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; sarcoplasm [GO:0016528],SUBCELLULAR LOCATION: Cytoplasm.,FABP3 FABP11 MDGI,
P05452,collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; granular component [GO:0001652]; platelet dense granule lumen [GO:0031089],SUBCELLULAR LOCATION: Secreted.,CLEC3B TNA,SIGNAL 1 21 {ECO:0000269|PubMed:3427041}.
P05455,"cytoplasm [GO:0005737]; nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]",SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,SSB,
P05543,extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615],SUBCELLULAR LOCATION: Secreted.,SERPINA7 TBG,SIGNAL 1 20 {ECO:0000269|PubMed:414747}.
P05546,endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615],,SERPIND1 HCF2,SIGNAL 1 19 {ECO:0000269|PubMed:3907702}.
P05556,cell surface [GO:0009986]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; dendritic spine [GO:0043197]; external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; filopodium [GO:0030175]; focal adhesion [GO:0005925]; glial cell projection [GO:0097386]; glutamatergic synapse [GO:0098978]; integral component of synaptic membrane [GO:0099699]; integrin alpha10-beta1 complex [GO:0034680]; integrin alpha11-beta1 complex [GO:0034681]; integrin alpha1-beta1 complex [GO:0034665]; integrin alpha2-beta1 complex [GO:0034666]; integrin alpha3-beta1 complex [GO:0034667]; integrin alpha7-beta1 complex [GO:0034677]; integrin alpha8-beta1 complex [GO:0034678]; integrin complex [GO:0008305]; intercalated disc [GO:0014704]; invadopodium membrane [GO:0071438]; lamellipodium [GO:0030027]; melanosome [GO:0042470]; membrane [GO:0016020]; membrane raft [GO:0045121]; myelin sheath abaxonal region [GO:0035748]; neuromuscular junction [GO:0031594]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; receptor complex [GO:0043235]; recycling endosome [GO:0055037]; ruffle [GO:0001726]; ruffle membrane [GO:0032587]; sarcolemma [GO:0042383]; Schaffer collateral - CA1 synapse [GO:0098685],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000303|PubMed:10455171}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, invadopodium membrane {ECO:0000269|PubMed:10455171}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, ruffle membrane {ECO:0000303|PubMed:10455171}; Single-pass type I membrane protein {ECO:0000255}. Recycling endosome {ECO:0000269|PubMed:16256741}. Melanosome {ECO:0000269|PubMed:17081065}. Cleavage furrow {ECO:0000269|PubMed:17956333}. Cell projection, lamellipodium {ECO:0000269|PubMed:11919189}. Cell projection, ruffle {ECO:0000269|PubMed:11919189}. Cell junction, focal adhesion {ECO:0000269|PubMed:17158881}. Cell surface {ECO:0000269|PubMed:17158881}. Note=Isoform 2 does not localize to focal adhesions. Highly enriched in stage I melanosomes. Located on plasma membrane of neuroblastoma NMB7 cells. In a lung cancer cell line, in prometaphase and metaphase, localizes diffusely at the membrane and in a few intracellular vesicles. In early telophase, detected mainly on the matrix-facing side of the cells. By mid-telophase, concentrated to the ingressing cleavage furrow, mainly to the basal side of the furrow. In late telophase, concentrated to the extending protrusions formed at the opposite ends of the spreading daughter cells, in vesicles at the base of the lamellipodia formed by the separating daughter cells. Colocalizes with ITGB1BP1 and metastatic suppressor protein NME2 at the edge or peripheral ruffles and lamellipodia during the early stages of cell spreading on fibronectin or collagen. Translocates from peripheral focal adhesions sites to fibrillar adhesions in a ITGB1BP1-dependent manner. Enriched preferentially at invadopodia, cell membrane protrusions that correspond to sites of cell invasion, in a collagen-dependent manner. Localized at plasma and ruffle membranes in a collagen-independent manner. {ECO:0000269|PubMed:10455171, ECO:0000303|PubMed:10455171}.; SUBCELLULAR LOCATION: Isoform 5: Cell membrane, sarcolemma {ECO:0000250}. Cell junction {ECO:0000250}. Note=In cardiac muscle, isoform 5 is found in costameres and intercalated disks. {ECO:0000250}.",ITGB1 FNRB MDF2 MSK12,SIGNAL 1 20
