Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
P14678,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone pre-mRNA 3'end processing complex [GO:0071204]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; spliceosomal complex [GO:0005681]; telomerase holoenzyme complex [GO:0005697]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]; U7 snRNP [GO:0005683],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:18984161}. Nucleus {ECO:0000269|PubMed:11574479, ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166}. Note=SMN-mediated assembly into core snRNPs occurs in the cytosol before SMN-mediated transport to the nucleus to be included in spliceosomes. {ECO:0000305}.",SNRPB COD SNRPB1,
P15374,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm.,UCHL3,
P15884,beta-catenin-TCF7L2 complex [GO:0070369]; beta-catenin-TCF complex [GO:1990907]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; transcription factor complex [GO:0005667],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00981, ECO:0000269|PubMed:22777675}.",TCF4 BHLHB19 ITF2 SEF2,
P17096,cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]; senescence-associated heterochromatin focus [GO:0035985]; transcription factor complex [GO:0005667],SUBCELLULAR LOCATION: Nucleus. Chromosome.,HMGA1 HMGIY,
P17812,cytoophidium [GO:0097268]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020],,CTPS1 CTPS,
P18124,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; ribonucleoprotein complex [GO:1990904],,RPL7,
P18754,chromatin [GO:0000785]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:16820410, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:2236072}. Chromosome {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:18762580, ECO:0000269|PubMed:20668449}. Cytoplasm {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:20668449}. Note=Predominantly nuclear in interphase cells (PubMed:12194828). Binds to mitotic chromosomes (PubMed:12194828, PubMed:17435751, PubMed:20668449). {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:20668449}.",RCC1 CHC1,
P19623,cytosol [GO:0005829],,SRM SPS1 SRML1,
P20700,lamin filament [GO:0005638]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus inner membrane; Lipid-anchor; Nucleoplasmic side.,LMNB1 LMN2 LMNB,
P22676,cuticular plate [GO:0032437]; cytosol [GO:0005829]; dendrite [GO:0030425]; gap junction [GO:0005921]; neuron projection [GO:0043005]; nucleus [GO:0005634]; parallel fiber to Purkinje cell synapse [GO:0098688]; presynapse [GO:0098793]; stereocilium [GO:0032420]; synapse [GO:0045202]; synaptic membrane [GO:0097060],,CALB2 CAB29,
P23193,nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription factor TFIID complex [GO:0005669],SUBCELLULAR LOCATION: Nucleus.,TCEA1 GTF2S TFIIS,
P23246,chromatin [GO:0000785]; dendrite cytoplasm [GO:0032839]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; RNA polymerase II transcription factor complex [GO:0090575],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:25765647}. Nucleus matrix {ECO:0000269|PubMed:10653975, ECO:0000269|PubMed:19439179, ECO:0000269|PubMed:9848648}. Cytoplasm {ECO:0000269|PubMed:19439179}. Note=Predominantly in nuclear matrix. {ECO:0000269|PubMed:19439179}.",SFPQ PSF,
P23588,cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; polysome [GO:0005844],,EIF4B,
P24534,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853],,EEF1B2 EEF1B EF1B,
P25398,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm.,RPS12,
P26358,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]; replication fork [GO:0005657],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12145218}.,DNMT1 AIM CXXC9 DNMT,
P26373,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634],,RPL13 BBC1 OK/SW-cl.46,
P26640,cytosol [GO:0005829],,VARS G7A VARS2,
P27635,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],,RPL10 DXS648E QM,
P27694,"DNA replication factor A complex [GO:0005662]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; site of DNA damage [GO:0090734]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17959650}. Nucleus, PML body {ECO:0000269|PubMed:17959650}. Note=Enriched in PML bodies in cells displaying alternative lengthening of their telomeres. {ECO:0000269|PubMed:17959650}.",RPA1 REPA1 RPA70,
P27816,axon [GO:0030424]; axoneme [GO:0005930]; cytosol [GO:0005829]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; microtubule cytoskeleton [GO:0015630]; mitotic spindle [GO:0072686]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.",MAP4,
P29144,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19747897}. Nucleus {ECO:0000269|PubMed:19747897}. Note=Translocates to the nucleus in responce to gamma-irradiation.,TPP2,
P29218,cytoplasm [GO:0005737]; cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17068342}.,IMPA1 IMPA,
P29692,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853]; fibrillar center [GO:0001650]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Isoform 2: Nucleus {ECO:0000269|PubMed:21597468}.,EEF1D EF1D,
P31153,cytosol [GO:0005829]; methionine adenosyltransferase complex [GO:0048269],,MAT2A AMS2 MATA2,
P31942,nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8999868}.,HNRNPH3 HNRPH3,
P31943,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm.",HNRNPH1 HNRPH HNRPH1,
P31948,chaperone complex [GO:0101031]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q60864}. Nucleus {ECO:0000250|UniProtKB:Q60864}.,STIP1,
P32321,cytoplasm [GO:0005737]; cytosol [GO:0005829],,DCTD,
P32969,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleus [GO:0005634]; ribosome [GO:0005840],,RPL9 OK/SW-cl.103; RPL9P7; RPL9P8; RPL9P9,
P33992,"cytosol [GO:0005829]; MCM complex [GO:0042555]; membrane [GO:0016020]; nuclear chromosome, telomeric region [GO:0000784]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:28198391}. Cytoplasm, cytosol {ECO:0000269|PubMed:28198391}.",MCM5 CDC46,
P35637,dendritic spine head [GO:0044327]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; polysome [GO:0005844],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:19251627, ECO:0000269|PubMed:19251628, ECO:0000269|PubMed:24204307, ECO:0000269|PubMed:25453086, ECO:0000269|PubMed:30354839}. Note=Displays a punctate pattern inside the nucleus and is excluded from nucleoli. {ECO:0000269|PubMed:25453086}.",FUS TLS,
P36959,cytosol [GO:0005829]; GMP reductase complex [GO:1902560],,GMPR GMPR1,
P39687,cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Endoplasmic reticulum. Note=Translocates to the cytoplasm during the process of neuritogenesis (By similarity). Shuttles between nucleus and cytoplasm. {ECO:0000250}.,ANP32A C15orf1 LANP MAPM PHAP1,
P40429,cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925]; GAIT complex [GO:0097452]; large ribosomal subunit [GO:0015934]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:14567916}.,RPL13A,
P40938,Ctf18 RFC-like complex [GO:0031390]; DNA replication factor C complex [GO:0005663]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,RFC3,
P41227,cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular [GO:0005622]; membrane [GO:0016020]; NatA complex [GO:0031415]; nucleolus [GO:0005730]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12464182, ECO:0000269|PubMed:25489052, ECO:0000269|PubMed:25732826}. Nucleus {ECO:0000269|PubMed:12464182, ECO:0000269|PubMed:15496142, ECO:0000269|PubMed:25732826}. Note=Also present in the free cytosolic and cytoskeleton-bound polysomes. {ECO:0000269|PubMed:15496142}.",NAA10 ARD1 ARD1A TE2,
P42166,chromatin [GO:0000785]; nuclear envelope [GO:0005635]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Expressed diffusely throughout the nucleus.,TMPO LAP2,
P42677,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; ribosome [GO:0005840],,RPS27 MPS1,
P42766,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020]; nucleolus [GO:0005730],,RPL35,
P43378,cytoplasm [GO:0005737]; neuron projection terminus [GO:0044306]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,PTPN9,
P43487,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleus [GO:0005634],,RANBP1,
P43686,"cytosol [GO:0005829]; cytosolic proteasome complex [GO:0031597]; inclusion body [GO:0016234]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]; synapse [GO:0045202]",SUBCELLULAR LOCATION: Cytoplasm. Nucleus.,PSMC4 MIP224 TBP7,
P45974,cytosol [GO:0005829]; lysosome [GO:0005764],,USP5 ISOT,
P46459,cytosol [GO:0005829]; dendritic shaft [GO:0043198]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069],SUBCELLULAR LOCATION: Cytoplasm.,NSF,
P46776,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020],,RPL27A,
P46778,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Endoplasmic reticulum {ECO:0000250|UniProtKB:P49666}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:P49666, ECO:0000269|PubMed:25957688}.",RPL21,
P46821,apical dendrite [GO:0097440]; axon [GO:0030424]; basal dendrite [GO:0097441]; cell junction [GO:0030054]; cell projection [GO:0042995]; cytosol [GO:0005829]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; growth cone [GO:0030426]; hippocampal mossy fiber [GO:0097457]; microtubule [GO:0005874]; microtubule associated complex [GO:0005875]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; perinuclear region of cytoplasm [GO:0048471]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; somatodendritic compartment [GO:0036477]; synapse [GO:0045202]; varicosity [GO:0043196],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:18195017}. Cytoplasm {ECO:0000269|PubMed:18195017}. Cell junction, synapse {ECO:0000250}. Cell projection, dendritic spine {ECO:0000250}. Note=Colocalizes with DAPK1 in the microtubules and cortical actin fibers. {ECO:0000250}.; SUBCELLULAR LOCATION: MAP1 light chain LC1: Cytoplasm {ECO:0000250|UniProtKB:P14873}.",MAP1B,
P47914,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020],,RPL29,
P48147,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020],SUBCELLULAR LOCATION: Cytoplasm.,PREP PEP,
P48507,cytosol [GO:0005829]; glutamate-cysteine ligase complex [GO:0017109],,GCLM GLCLR,
P49023,adherens junction [GO:0005912]; cell cortex [GO:0005938]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; lamellipodium [GO:0030027]; microtubule associated complex [GO:0005875]; plasma membrane [GO:0005886]; stress fiber [GO:0001725],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:20489202}. Cell junction, focal adhesion {ECO:0000269|PubMed:20489202, ECO:0000269|PubMed:23128389}. Cytoplasm, cell cortex {ECO:0000250|UniProtKB:Q8VI36}. Note=Colocalizes with integrins at the cell periphery. Colocalize with PXN to membrane ruffles and the leading edge of migrating cells (PubMed:23128389). {ECO:0000250, ECO:0000269|PubMed:23128389}.",PXN,
P49321,cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q99MD9}. Nucleus {ECO:0000250|UniProtKB:Q99MD9}.,NASP,
P49354,CAAX-protein geranylgeranyltransferase complex [GO:0005953]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; microtubule associated complex [GO:0005875]; plasma membrane [GO:0005886]; protein farnesyltransferase complex [GO:0005965],,FNTA,
P49458,"cytosol [GO:0005829]; signal recognition particle, endoplasmic reticulum targeting [GO:0005786]; signal recognition particle receptor complex [GO:0005785]",SUBCELLULAR LOCATION: Cytoplasm.,SRP9,
P49589,cytoplasm [GO:0005737]; cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm.,CARS,
P49915,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm.,GMPS,
P50238,cytoplasm [GO:0005737],,CRIP1 CRIP CRP1,
P51991,catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; messenger ribonucleoprotein complex [GO:1990124]; neuron projection [GO:0043005]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; ribonucleoprotein complex [GO:1990904]; ribonucleoprotein granule [GO:0035770],SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Note=Component of ribonucleosomes.,HNRNPA3 HNRPA3,
P52292,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of postsynaptic specialization membrane [GO:0098892]; glutamatergic synapse [GO:0098978]; host cell [GO:0043657]; membrane [GO:0016020]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:7604027}. Nucleus {ECO:0000269|PubMed:7604027}.,KPNA2 RCH1 SRP1,
P52597,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886],"SUBCELLULAR LOCATION: Nucleus, nucleoplasm.",HNRNPF HNRPF,
P53582,cytoplasm [GO:0005737]; cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03174}.,METAP1 KIAA0094,
P54725,cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; microtubule organizing center [GO:0005815]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Nucleus.,RAD23A,
P54727,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; XPC complex [GO:0071942],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=The intracellular distribution is cell cycle dependent. Localized to the nucleus and the cytoplasm during G1 phase. Nuclear levels decrease during S-phase; upon entering mitosis, relocalizes in the cytoplasm without association with chromatin.",RAD23B,
P55010,cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886],,EIF5,
P55036,"cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome accessory complex [GO:0022624]; proteasome complex [GO:0000502]; proteasome regulatory particle, base subcomplex [GO:0008540]",,PSMD4 MCB1,
P55196,cell-cell adherens junction [GO:0005913]; cell-cell contact zone [GO:0044291]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; pore complex [GO:0046930]; tight junction [GO:0070160],"SUBCELLULAR LOCATION: Cell junction, adherens junction {ECO:0000269|PubMed:30463011}. Note=Not found at cell-matrix AJs. {ECO:0000250|UniProtKB:O35889}.",AFDN AF6 MLLT4,
P55209,cytoplasm [GO:0005737]; melanosome [GO:0042470]; membrane [GO:0016020]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17081065}. Melanosome {ECO:0000269|PubMed:17081065}. Cytoplasm {ECO:0000250|UniProtKB:P28656}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV.,NAP1L1 NRP,
P55263,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Isoform 1: Nucleus {ECO:0000269|PubMed:19635462}.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm {ECO:0000269|PubMed:19635462}.,ADK,
P55769,box C/D snoRNP complex [GO:0031428]; dense fibrillar component [GO:0001651]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; small-subunit processome [GO:0032040]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4atac snRNP [GO:0005690],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28781166}. Nucleus, nucleolus {ECO:0000269|PubMed:10593953, ECO:0000269|PubMed:12429849, ECO:0000269|Ref.7}. Note=Concentrated in the dense fibrillar component of the nucleolus. {ECO:0000269|PubMed:10593953}.",SNU13 NHP2L1,
P55854,cytoplasm [GO:0005737]; kinetochore [GO:0000776]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Nucleus, PML body {ECO:0000250}.",SUMO3 SMT3A SMT3H1,
P58546,axon [GO:0030424]; cytosol [GO:0005829]; F-actin capping protein complex [GO:0008290]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000250}. Cytoplasm, perinuclear region {ECO:0000250}.",MTPN,
P60983,actin cortical patch [GO:0030479],,GMFB,
P61081,cytosol [GO:0005829]; nucleoplasm [GO:0005654],,UBE2M UBC12,
P61086,cytosol [GO:0005829]; filopodium tip [GO:0032433]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P61085}.,UBE2K HIP2 LIG,
P61218,"cytosol [GO:0005829]; fibrillar center [GO:0001650]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase I complex [GO:0005736]; RNA polymerase II, core complex [GO:0005665]; RNA polymerase III complex [GO:0005666]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9852112}.,POLR2F POLRF,
P61289,cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; proteasome activator complex [GO:0008537]; proteasome complex [GO:0000502],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10657252, ECO:0000269|PubMed:12629132}. Cytoplasm {ECO:0000250}. Note=Localizes to the cytoplasm during mitosis following nuclear envelope breakdown at this distinct stage of the cell cycle which allows its interaction with MAP3K3 kinase. {ECO:0000250}.",PSME3,
P61313,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020]; nucleus [GO:0005634]; ribosome [GO:0005840],SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.,RPL15 EC45 TCBAP0781,
P61758,cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; polysome [GO:0005844]; prefoldin complex [GO:0016272],SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=In complex with VHL can translocate to the nucleus.,VBP1 PFDN3,
P61960,cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15071506}. Cytoplasm {ECO:0000269|PubMed:15071506}.,UFM1 C13orf20 BM-002,
P62081,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; focal adhesion [GO:0005925]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; small-subunit processome [GO:0032040]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:20873783}. Note=Colocalizes with NEK6 in the centrosome. {ECO:0000269|PubMed:20873783}.",RPS7,
P62266,cytosol [GO:0005829]; cytosolic small ribosomal subunit [GO:0022627]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; polysomal ribosome [GO:0042788]; ribosome [GO:0005840]; rough endoplasmic reticulum [GO:0005791]; synapse [GO:0045202],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:25957688}. Cytoplasm {ECO:0000305|PubMed:23636399, ECO:0000305|PubMed:25901680}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:Q6SA96}. Note=Detected on cytosolic polysomes (PubMed:25957688). Detected in ribosomes that are associated with the rough endoplasmic reticulum (By similarity). {ECO:0000250|UniProtKB:Q6SA96, ECO:0000269|PubMed:25957688}.",RPS23,
P62304,catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; pICln-Sm protein complex [GO:0034715]; small nuclear ribonucleoprotein complex [GO:0030532]; SMN-Sm protein complex [GO:0034719]; spliceosomal complex [GO:0005681]; telomerase holoenzyme complex [GO:0005697]; U12-type spliceosomal complex [GO:0005689]; U1 snRNP [GO:0005685]; U2 snRNP [GO:0005686]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U4 snRNP [GO:0005687]; U5 snRNP [GO:0005682]; U7 snRNP [GO:0005683],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:18984161}. Nucleus {ECO:0000269|PubMed:11574479, ECO:0000269|PubMed:11991638, ECO:0000269|PubMed:23246290, ECO:0000269|PubMed:26912367, ECO:0000269|PubMed:28076346, ECO:0000269|PubMed:28502770, ECO:0000269|PubMed:28781166}. Note=SMN-mediated assembly into core snRNPs occurs in the cytosol before SMN-mediated transport to the nucleus to be included in spliceosomes. {ECO:0000305}.",SNRPE,
